Rk,Player,Season,Age,Tm,Lg,WS,OWS,OBPM,PER,BPM
53,James Johnson,2014-15,27,TOR,NBA,4.1,2.5,0.7,17.9,2.4
54,Nikola Mirotić,2014-15,23,CHI,NBA,5.7,3,1.4,17.9,2.3
55,Tiago Splitter,2014-15,30,SAS,NBA,4,2.3,0.8,18.9,2.3
56,Kemba Walker,2014-15,24,CHO,NBA,4.5,1.8,1.7,17.6,2.3
57,Ty Lawson,2014-15,27,DEN,NBA,7,6,3,18.5,2.2
58,Dirk Nowitzki,2014-15,36,DAL,NBA,7.2,5.2,2.7,19.2,2.2
59,Nicolas Batum,2014-15,26,POR,NBA,5.2,2,0.3,13.1,2.1
60,Eric Bledsoe,2014-15,25,PHO,NBA,7,4.1,1.6,18.4,2.1
61,Darren Collison,2014-15,27,SAC,NBA,3.8,3,2.3,17.5,2.1
62,Joakim Noah,2014-15,29,CHI,NBA,5.6,2.4,0.1,15.3,2.1
63,Dwyane Wade,2014-15,33,MIA,NBA,3.5,2.1,3.5,21.4,2.1
64,Greg Monroe,2014-15,24,DET,NBA,6.8,4,2,21.2,2
65,Anthony Morrow,2014-15,29,OKC,NBA,5.7,4.4,1.9,14.8,1.8
66,Jannero Pargo,2014-15,35,CHO,NBA,0.2,0.1,3.1,14.9,1.8
67,Dorell Wright,2014-15,29,POR,NBA,1.6,0.7,0.3,13.4,1.8
68,DeMarre Carroll,2014-15,28,ATL,NBA,7,4.3,1.2,15.9,1.7
69,Manu Ginóbili,2014-15,37,SAS,NBA,3.7,1.4,0.9,16.2,1.7
70,Tony Allen,2014-15,33,MEM,NBA,4.1,0.9,-1.5,14.6,1.6
71,Al Jefferson,2014-15,30,CHO,NBA,4.7,1.3,0.9,19.7,1.6
72,Brandon Knight,2014-15,23,TOT,NBA,4.5,2,1.9,17.1,1.6
73,Jeremy Lamb,2014-15,22,OKC,NBA,1.6,1,0.9,14.9,1.6
74,Khris Middleton,2014-15,23,MIL,NBA,6.7,3.2,0.5,15.6,1.6
75,Chandler Parsons,2014-15,26,DAL,NBA,5.5,3.8,2,16.3,1.6
76,David West,2014-15,34,IND,NBA,4.3,1.4,0.3,16,1.6
77,Ed Davis,2014-15,25,LAL,NBA,6.3,4.6,1.4,20,1.5
78,Marcin Gortat,2014-15,30,WAS,NBA,8.6,4.4,0.6,18.2,1.5
79,Paul Pierce,2014-15,37,WAS,NBA,5.5,3.2,1.2,15.2,1.5
80,Charlie Villanueva,2014-15,30,DAL,NBA,1.4,0.6,2.7,17.4,1.5
81,Jordan Adams,2014-15,20,MEM,NBA,0.4,0,-1.2,12.8,1.4
82,Devin Harris,2014-15,31,DAL,NBA,4.2,2.9,0.6,14.8,1.4
83,Cory Joseph,2014-15,23,SAS,NBA,4.5,2.7,0.2,15.5,1.4
84,Arinze Onuaku,2014-15,27,MIN,NBA,0.3,0.2,2.8,22.8,1.4
85,Chris Bosh,2014-15,30,MIA,NBA,3.6,2.1,2.5,19.8,1.3
86,Zach Randolph,2014-15,33,MEM,NBA,7.2,3.4,1.4,19.5,1.3
87,J.J. Redick,2014-15,30,LAC,NBA,6.7,5.8,2.9,16.2,1.3
88,C.J. Watson,2014-15,30,IND,NBA,4,2.2,0.6,15.4,1.3
89,Luigi Datome,2014-15,27,TOT,NBA,0.4,0.2,1.8,15.1,1.2
90,Tyreke Evans,2014-15,25,NOP,NBA,4.6,2.4,1.4,17.7,1.2
91,Terrence Jones,2014-15,23,HOU,NBA,3,1.7,0.7,18.3,1.2
92,Brook Lopez,2014-15,26,BRK,NBA,7,4.7,1.8,22.7,1.2
93,Marcus Thornton,2014-15,27,TOT,NBA,1.2,0.6,1.6,15,1.2
94,Chris Andersen,2014-15,36,MIA,NBA,3.6,2.1,0,16.1,1.1
95,Ersan İlyasova,2014-15,27,MIL,NBA,4,2.3,1.6,16.8,1.1
96,Reggie Jackson,2014-15,24,TOT,NBA,4.9,3.3,1.8,17.2,1.1
97,Jared Sullinger,2014-15,22,BOS,NBA,4,1.9,1.3,17.9,1.1
98,Trevor Ariza,2014-15,29,HOU,NBA,6.6,2.7,-0.1,12.7,1
99,Thabo Sefolosha,2014-15,30,ATL,NBA,2.5,0.8,-0.8,13.8,1
100,Serge Ibaka,2014-15,25,OKC,NBA,5.6,2.9,0.5,16.6,0.9
101,Andre Iguodala,2014-15,31,GSW,NBA,5.1,2.3,-0.4,12.3,0.9
102,Jonas Jerebko,2014-15,27,TOT,NBA,3.5,2,0.2,15,0.9
103,David Lee,2014-15,31,GSW,NBA,3.2,1.6,0.1,17.8,0.9
104,C.J. Miles,2014-15,27,IND,NBA,3.6,1.3,0.8,14.1,0.9
105,Nikola Vučević,2014-15,24,ORL,NBA,7,4.5,2,21.5,0.9
106,Tyler Zeller,2014-15,25,BOS,NBA,6.5,4.5,1,18.9,0.9
107,Goran Dragić,2014-15,28,TOT,NBA,6.8,5.4,1.6,17.4,0.8
108,Bernard James,2014-15,29,DAL,NBA,0.5,0.4,-0.5,16,0.8
109,Al-Farouq Aminu,2014-15,24,DAL,NBA,3.3,1.2,-0.7,14.4,0.7
110,Robert Covington,2014-15,24,PHI,NBA,4,1.6,0.3,14.7,0.7
111,Jamal Crawford,2014-15,34,LAC,NBA,3.6,2.5,1.9,16.6,0.7
112,Kevin Garnett,2014-15,38,TOT,NBA,1.9,0.4,-1.2,15.2,0.7
113,John Henson,2014-15,24,MIL,NBA,3.6,1.3,-1.5,18,0.7
114,Shabazz Muhammad,2014-15,22,MIN,NBA,2,2.1,3.5,19.9,0.7
115,J.R. Smith,2014-15,29,TOT,NBA,3.7,2.2,0.7,13.6,0.7
116,Josh Smith,2014-15,29,TOT,NBA,2.3,-1.1,-0.6,14.9,0.7
117,Jared Dudley,2014-15,29,MIL,NBA,4.1,2,-0.5,12.3,0.6
118,Meyers Leonard,2014-15,22,POR,NBA,2.8,1.6,0.1,14.8,0.6
119,Garrett Temple,2014-15,28,WAS,NBA,1.5,0.4,-2,10.9,0.6
120,Anderson Varejão,2014-15,32,CLE,NBA,1.9,1.2,0.6,17.7,0.6
121,Jae Crowder,2014-15,24,TOT,NBA,3.9,1.9,-0.2,13.9,0.5
122,Tobias Harris,2014-15,22,ORL,NBA,4.8,3,1.1,16.7,0.5
123,Jason Terry,2014-15,37,HOU,NBA,3.6,2,-0.1,11.4,0.5
124,Beno Udrih,2014-15,32,MEM,NBA,3.6,2,0.3,15.4,0.5
125,Jonas Valančiūnas,2014-15,22,TOR,NBA,8.2,5.8,1.4,20.6,0.5
126,Kelly Olynyk,2014-15,23,BOS,NBA,3.6,1.5,-0.5,15.9,0.4
127,Zaza Pachulia,2014-15,30,MIL,NBA,4.2,1.3,-0.4,15.6,0.4
128,P.J. Tucker,2014-15,29,PHO,NBA,4.9,2.2,-0.7,12.5,0.4
129,Shayne Whittington,2014-15,23,IND,NBA,0.4,0.3,-0.3,20,0.4
130,Cole Aldrich,2014-15,26,NYK,NBA,2.2,0.8,-0.8,18.1,0.3
131,Leandro Barbosa,2014-15,32,GSW,NBA,2.8,1.6,0,15.3,0.3
132,Kobe Bryant,2014-15,36,LAL,NBA,0.2,-0.4,2,17.6,0.3
133,John Jenkins,2014-15,23,ATL,NBA,0.9,0.6,0.8,15.9,0.3
134,Rodney Stuckey,2014-15,28,IND,NBA,4,1.9,0.1,15.4,0.3
135,Joel Anthony,2014-15,32,DET,NBA,1.2,0.5,-2.9,14.7,0.2
136,Jordan Clarkson,2014-15,22,LAL,NBA,2.4,2,1.2,16.9,0.2
137,Gorgui Dieng,2014-15,25,MIN,NBA,4.9,3.4,-0.1,17.2,0.2
138,Deron Williams,2014-15,30,BRK,NBA,3.6,2.3,1.1,15.7,0.2
139,Harrison Barnes,2014-15,22,GSW,NBA,6.7,3.7,0.2,13.4,0.1
140,Bradley Beal,2014-15,21,WAS,NBA,3.7,1.3,-0.1,14,0.1
141,Patrick Beverley,2014-15,26,HOU,NBA,3.5,1.7,-0.4,11.3,0.1
142,Robin Lopez,2014-15,26,POR,NBA,5.1,3.2,0.1,16.2,0.1
143,Marcus Morris,2014-15,25,PHO,NBA,4,2.2,0.1,13.7,0.1
144,Mike Muscala,2014-15,23,ATL,NBA,1.9,1.2,0.3,18,0.1
145,Mason Plumlee,2014-15,24,BRK,NBA,4.8,2.5,-0.2,18,0.1
146,Amar'e Stoudemire,2014-15,32,TOT,NBA,3.6,2.6,1,20.3,0.1
147,Lavoy Allen,2014-15,25,IND,NBA,2.8,1.3,-0.5,14.9,0
148,Giannis Antetokounmpo,2014-15,20,MIL,NBA,6.2,2.2,-1.2,14.8,0
149,Brandon Bass,2014-15,29,BOS,NBA,5.3,3.4,0.5,16.3,0
150,Nick Calathes,2014-15,25,MEM,NBA,1.1,-0.4,-3.1,12.3,0
151,Luol Deng,2014-15,29,MIA,NBA,5.4,3.7,1.1,15.5,0
152,Mike Dunleavy,2014-15,34,CHI,NBA,4.1,2.4,-0.3,11.6,0
153,Pablo Prigioni,2014-15,37,TOT,NBA,2.3,1.3,-1.4,12.2,0
154,Marvin Williams,2014-15,28,CHO,NBA,4.3,1.5,-1.4,11.8,0
155,Andre Drummond,2014-15,21,DET,NBA,7.7,3.4,0.6,21.4,-0.1
156,Monta Ellis,2014-15,29,DAL,NBA,3.6,1.4,0,16.5,-0.1
157,Kenneth Faried,2014-15,25,DEN,NBA,5.6,3.5,0.6,18.4,-0.1
158,Landry Fields,2014-15,26,TOR,NBA,0.3,0.2,-1.4,10.8,-0.1
159,Amir Johnson,2014-15,27,TOR,NBA,5.1,3.5,0,15.4,-0.1
160,Joe Johnson,2014-15,33,BRK,NBA,4.1,2.6,0.7,14.1,-0.1
161,Ricky Rubio,2014-15,24,MIN,NBA,0.5,0.1,-0.3,15.2,-0.1
162,Donald Sloan,2014-15,27,IND,NBA,2,0.9,0,13.1,-0.1
163,Thaddeus Young,2014-15,26,TOT,NBA,3.1,1.6,0,15.7,-0.1
164,Will Barton,2014-15,24,TOT,NBA,1.3,0.2,-1.2,13.6,-0.2
165,Trevor Booker,2014-15,27,UTA,NBA,3.6,1.7,-0.3,15.3,-0.2
166,Jeff Green,2014-15,28,TOT,NBA,5.2,2.7,0.5,14.4,-0.2
167,Hedo Türkoğlu,2014-15,35,LAC,NBA,1.2,0.6,-0.1,10.5,-0.2
168,Alexis Ajinça,2014-15,26,NOP,NBA,3.2,1.9,-0.7,19.9,-0.3
169,Ryan Anderson,2014-15,26,NOP,NBA,3.5,2.6,1.8,15.6,-0.3
170,J.J. Barea,2014-15,30,DAL,NBA,2.7,2.1,0.8,15.1,-0.3
171,Matt Barnes,2014-15,34,LAC,NBA,4.3,2.2,-0.5,11.3,-0.3
172,Gerald Green,2014-15,29,PHO,NBA,1.9,1,1.2,15.4,-0.3
173,Patty Mills,2014-15,26,SAS,NBA,1.4,0.6,0,13,-0.3
174,Markieff Morris,2014-15,25,PHO,NBA,4.6,1.8,-0.5,15.8,-0.3
175,Nerlens Noel,2014-15,20,PHI,NBA,4,-0.2,-2.6,15,-0.3
176,Kyle O'Quinn,2014-15,24,ORL,NBA,1.6,0.5,-1.7,14.8,-0.3
177,Luis Scola,2014-15,34,IND,NBA,4.4,1.7,-0.5,16.8,-0.3
178,Luke Babbitt,2014-15,25,NOP,NBA,1.6,1.1,0,11.1,-0.4
179,Boris Diaw,2014-15,32,SAS,NBA,3.6,1.3,-0.6,12.7,-0.4
180,Taj Gibson,2014-15,29,CHI,NBA,4.8,2.7,-0.5,16.1,-0.4
181,Dwight Howard,2014-15,29,HOU,NBA,3.6,1.4,-0.3,19.2,-0.4
182,Jeremy Lin,2014-15,26,LAL,NBA,2.7,1.8,0.1,15.6,-0.4
183,Victor Oladipo,2014-15,22,ORL,NBA,3.5,1.5,-0.1,15.9,-0.4
184,Michael Kidd-Gilchrist,2014-15,21,CHO,NBA,3.8,1.6,-1.1,15.1,-0.5
185,Courtney Lee,2014-15,29,MEM,NBA,4.8,2.5,-1,11.5,-0.5
186,Jodie Meeks,2014-15,27,DET,NBA,3.1,2.2,-0.3,14.1,-0.5
187,Donatas Motiejūnas,2014-15,24,HOU,NBA,4.7,2.4,-0.4,14.4,-0.5
188,Jabari Parker,2014-15,19,MIL,NBA,1.3,0.4,-0.1,14.5,-0.5
189,Otto Porter,2014-15,21,WAS,NBA,2.7,1,-1.1,11.6,-0.5
190,Mike Scott,2014-15,26,ATL,NBA,2.7,1.6,0.6,15.1,-0.5
191,Marcus Smart,2014-15,20,BOS,NBA,2.9,0.7,-1.9,11,-0.5
192,Jeff Withey,2014-15,24,NOP,NBA,0.8,0.5,-0.4,17.6,-0.5
193,Wilson Chandler,2014-15,27,DEN,NBA,3.6,2.1,0.2,13.2,-0.6
194,Alonzo Gee,2014-15,27,TOT,NBA,1.2,0.6,-1.3,13,-0.6
195,O.J. Mayo,2014-15,27,MIL,NBA,2.8,0.9,-0.2,13.5,-0.6
196,CJ McCollum,2014-15,23,POR,NBA,1.8,0.7,-1.3,13.1,-0.6
197,Miles Plumlee,2014-15,26,TOT,NBA,2.6,0.9,-1.5,13.4,-0.6
198,Tayshaun Prince,2014-15,34,TOT,NBA,2.5,1.3,-0.4,12,-0.6
199,Derrick Rose,2014-15,26,CHI,NBA,1.2,0,1.6,15.9,-0.6
200,Cody Zeller,2014-15,22,CHO,NBA,3.8,1.6,-2,14.1,-0.6
201,Matt Bonner,2014-15,34,SAS,NBA,2.1,1.3,-0.5,10.1,-0.7
202,Rodney Hood,2014-15,22,UTA,NBA,2.2,1.3,-1,12.3,-0.7
203,James Jones,2014-15,34,CLE,NBA,1.5,1.2,0.2,11.1,-0.7
204,Kevin Martin,2014-15,31,MIN,NBA,1.9,2,1.7,16.7,-0.7
205,Timofey Mozgov,2014-15,28,TOT,NBA,5.7,3.5,-0.6,16.6,-0.7
206,Andre Roberson,2014-15,23,OKC,NBA,2.1,0.5,-2.4,9.1,-0.7
207,Aaron Brooks,2014-15,30,CHI,NBA,3.3,1.7,0.3,14.4,-0.8
208,Rasual Butler,2014-15,35,WAS,NBA,2.6,1,-0.5,11.4,-0.8
209,Isaiah Canaan,2014-15,23,TOT,NBA,1.4,0.8,0.1,12.4,-0.8
210,Omri Casspi,2014-15,26,SAC,NBA,2.7,2,0.3,14.4,-0.8
211,Allen Crabbe,2014-15,22,POR,NBA,1.3,0.5,-2.4,8.7,-0.8
212,Justin Hamilton,2014-15,24,TOT,NBA,1.5,1,-0.5,14.6,-0.8
213,Nenê Hilário,2014-15,32,WAS,NBA,3,0.5,-1.7,14.3,-0.8
214,Richard Jefferson,2014-15,34,DAL,NBA,2.3,1.4,-0.8,11.3,-0.8
215,Chris Kaman,2014-15,32,POR,NBA,3.3,1.1,-0.8,17.3,-0.8
216,Shaun Livingston,2014-15,29,GSW,NBA,3.3,1.5,-1.4,12.9,-0.8
217,Kendall Marshall,2014-15,23,MIL,NBA,0.8,0.3,-0.7,12.4,-0.8
218,Rajon Rondo,2014-15,28,TOT,NBA,1.6,-0.7,-1.1,13.5,-0.8
219,Mo Williams,2014-15,32,TOT,NBA,2.1,1.6,1.5,15.4,-0.8
220,DeMar DeRozan,2014-15,25,TOR,NBA,4,2.6,0.5,17.4,-0.9
221,Tyler Johnson,2014-15,22,MIA,NBA,0.8,0.1,-2,12,-0.9
222,Enes Kanter,2014-15,22,TOT,NBA,6.4,4.3,1.6,20.3,-0.9
223,Iman Shumpert,2014-15,24,TOT,NBA,1.5,0.1,-1.5,11.4,-0.9
224,T.J. Warren,2014-15,21,PHO,NBA,1.1,0.7,-0.6,14,-0.9
225,Marco Belinelli,2014-15,28,SAS,NBA,2.9,1.5,-0.3,12.4,-1
226,Corey Brewer,2014-15,28,TOT,NBA,3.1,1,-1.2,13.9,-1
227,Nick Collison,2014-15,34,OKC,NBA,2.2,1,-1.9,11.2,-1
228,Eric Gordon,2014-15,26,NOP,NBA,2.9,2.2,0.2,12.7,-1
229,Chuck Hayes,2014-15,31,TOR,NBA,0.5,0.3,-2.1,10.4,-1
230,Kris Humphries,2014-15,29,WAS,NBA,3.8,1.6,-1,15.4,-1
231,Shawn Marion,2014-15,36,CLE,NBA,1.7,0.8,-0.9,11,-1
232,Jameer Nelson,2014-15,32,TOT,NBA,1.4,0.6,-0.1,12.1,-1
233,Dwight Powell,2014-15,23,TOT,NBA,0.6,0.3,-1.7,13.8,-1
234,Larry Sanders,2014-15,26,MIL,NBA,1.6,0.4,-2.4,15.2,-1
235,Evan Turner,2014-15,26,BOS,NBA,2.5,-0.3,-1.8,12.8,-1
236,Greivis Vásquez,2014-15,28,TOR,NBA,2.8,1.9,0.4,12.6,-1
237,Andrea Bargnani,2014-15,29,NYK,NBA,0.9,0.8,1.1,16.6,-1.1
238,Bismack Biyombo,2014-15,22,CHO,NBA,4,1.8,-2.4,15.2,-1.1
239,Michael Carter-Williams,2014-15,23,TOT,NBA,0.8,-2.1,-1.3,14.1,-1.1
240,Jarrett Jack,2014-15,31,BRK,NBA,2.6,1.1,-0.4,14.6,-1.1
241,Jarnell Stokes,2014-15,21,MEM,NBA,0.5,0.3,-1.3,18.6,-1.1
242,Ömer Aşık,2014-15,28,NOP,NBA,5,2.8,-0.4,15.5,-1.2
243,D.J. Augustin,2014-15,27,TOT,NBA,3.4,2.5,0.4,13.9,-1.2
244,Randy Foye,2014-15,31,DEN,NBA,1,0.6,-0.3,11,-1.2
245,Roy Hibbert,2014-15,28,IND,NBA,4.2,1,-1.8,15.4,-1.2
246,Joe Ingles,2014-15,27,UTA,NBA,2.2,0.5,-2.3,9.6,-1.2
247,Jerome Jordan,2014-15,28,BRK,NBA,1.2,0.9,-0.6,16.8,-1.2
248,Kosta Koufos,2014-15,25,MEM,NBA,3.3,0.8,-2,14.2,-1.2
249,Elfrid Payton,2014-15,20,ORL,NBA,2.3,0,-1.5,13.8,-1.2
250,Phil Pressey,2014-15,23,BOS,NBA,0.8,0,-2.2,11.8,-1.2
251,Tristan Thompson,2014-15,23,CLE,NBA,6.8,4.7,0.1,15.6,-1.2
252,Ekpe Udoh,2014-15,27,LAC,NBA,0.3,0,-3.9,11.6,-1.2
253,Tony Wroten,2014-15,21,PHI,NBA,0.3,-0.6,0,14.9,-1.2
254,Steven Adams,2014-15,21,OKC,NBA,4.1,1.9,-1.5,14.1,-1.3
255,JaMychal Green,2014-15,24,TOT,NBA,0.4,0.1,-1.9,14.9,-1.3
256,Tyler Hansbrough,2014-15,29,TOR,NBA,3.4,2.6,-0.7,13.3,-1.3
257,Tony Parker,2014-15,32,SAS,NBA,4.1,2.4,0.1,15.9,-1.3
258,Jason Richardson,2014-15,34,PHI,NBA,0.4,0,-0.9,11.7,-1.3
259,Dennis Schröder,2014-15,21,ATL,NBA,2.5,1.1,-0.1,15.7,-1.3
260,Nick Young,2014-15,29,LAL,NBA,1.2,1.1,0.8,14.2,-1.3
261,Kyle Anderson,2014-15,21,SAS,NBA,0.3,-0.3,-3.8,8.2,-1.4
262,Trey Burke,2014-15,22,UTA,NBA,2.4,0.8,-0.1,12.6,-1.4
263,Jordan Farmar,2014-15,28,LAC,NBA,0.6,0.2,-1.2,9.9,-1.4
264,Raymond Felton,2014-15,30,DAL,NBA,0.2,0,-1.3,12.4,-1.4
265,Drew Gooden,2014-15,33,WAS,NBA,1.7,0.5,-1.5,11.9,-1.4
266,Gerald Henderson,2014-15,27,CHO,NBA,3.6,1.3,-1.3,13.2,-1.4
267,Justin Holiday,2014-15,25,GSW,NBA,1.3,0.2,-2.4,12.1,-1.4
268,Ognjen Kuzmić,2014-15,24,GSW,NBA,0.3,0.2,-2.3,12.9,-1.4
269,A.J. Price,2014-15,28,TOT,NBA,0.3,0,-0.3,12,-1.4
270,Terrence Ross,2014-15,23,TOR,NBA,2.4,1.3,-0.1,11.2,-1.4
271,Tony Snell,2014-15,23,CHI,NBA,2.4,1.2,-1.3,10.2,-1.4
272,Sebastian Telfair,2014-15,29,OKC,NBA,0.4,0.2,-1,11.4,-1.4
273,Anthony Tolliver,2014-15,29,TOT,NBA,2.7,1.8,-0.6,11.1,-1.4
274,Alan Anderson,2014-15,32,BRK,NBA,2.7,1.7,-1.7,10.6,-1.5
275,James Ennis,2014-15,24,MIA,NBA,1.9,1.2,-1,11.5,-1.5
276,Channing Frye,2014-15,31,ORL,NBA,2.1,0.7,-1.5,9.5,-1.5
277,Solomon Hill,2014-15,23,IND,NBA,3.5,0.9,-2,10.2,-1.5
278,E'Twaun Moore,2014-15,25,CHI,NBA,0.8,0.3,-2.7,10.3,-1.5
279,Darrell Arthur,2014-15,26,DEN,NBA,0.9,-0.1,-2.4,11.5,-1.7
280,Bojan Bogdanović,2014-15,25,BRK,NBA,2.4,1.7,-0.3,11.6,-1.7
281,Carlos Boozer,2014-15,33,LAL,NBA,2.2,1.2,-0.5,16.4,-1.7
282,Alec Burks,2014-15,23,UTA,NBA,1.7,1.1,-0.5,13,-1.7
283,Caron Butler,2014-15,34,DET,NBA,2.4,1.3,-1.9,9.3,-1.7
284,Kentavious Caldwell-Pope,2014-15,21,DET,NBA,2.8,1.1,-1.3,11.2,-1.7
285,Vince Carter,2014-15,38,MEM,NBA,1,-0.5,-2.1,9.6,-1.7
286,Toney Douglas,2014-15,28,NOP,NBA,0.2,0,-3.5,11.2,-1.7
287,Chris Johnson,2014-15,24,TOT,NBA,0.8,0.2,-2.3,10.2,-1.7
288,Sergey Karasev,2014-15,21,BRK,NBA,0.7,0.3,-2.1,10.5,-1.7
289,Shelvin Mack,2014-15,24,ATL,NBA,1.3,0.5,-0.7,13.2,-1.7
290,Brian Roberts,2014-15,29,CHO,NBA,1.8,0.6,-1.5,11.7,-1.7
291,Mirza Teletović,2014-15,29,BRK,NBA,0.5,-0.3,-1,10.7,-1.7
292,Aron Baynes,2014-15,28,SAS,NBA,3.9,2.3,-1.4,15.9,-1.8
293,Steve Blake,2014-15,34,POR,NBA,2.1,0.7,-1.8,9.5,-1.8
294,Chase Budinger,2014-15,26,MIN,NBA,1.3,1.1,-0.5,12.2,-1.8
295,Festus Ezeli,2014-15,25,GSW,NBA,1.7,0.8,-2.2,16.2,-1.8
296,Evan Fournier,2014-15,22,ORL,NBA,2.1,1.5,-0.5,12.4,-1.8
297,Alex Len,2014-15,21,PHO,NBA,3.4,1.2,-2.8,13.5,-1.8
298,Hollis Thompson,2014-15,23,PHI,NBA,2.6,1.3,-1.6,10.9,-1.8
299,Wesley Johnson,2014-15,27,LAL,NBA,1.7,1,-1.1,11.1,-1.9
300,Mitch McGary,2014-15,22,OKC,NBA,1.3,0.6,-1.4,16.6,-1.9
301,Steve Novak,2014-15,31,TOT,NBA,0.3,0.2,-0.1,8.6,-1.9
302,Marreese Speights,2014-15,27,GSW,NBA,4,2.2,-0.9,19.5,-1.9
303,Ray McCallum,2014-15,23,SAC,NBA,1.4,0.8,-0.9,12.5,-2
304,Kostas Papanikolaou,2014-15,24,HOU,NBA,0.5,-0.4,-2.4,7.8,-2
305,Nikola Peković,2014-15,29,MIN,NBA,1.2,0.9,0.3,16.6,-2
306,Thomas Robinson,2014-15,23,TOT,NBA,1.5,0,-2.3,15.3,-2
