Rk,Player,Season,Age,Tm,Lg,WS,OWS,OBPM,PER,BPM
301,Luke Babbitt,2015-16,26,NOP,NBA,1.1,0.8,-1,11.6,-2.5
302,Luol Deng,2015-16,30,MIA,NBA,6.4,3.5,0.7,15,0.8
303,Manu Ginóbili,2015-16,38,SAS,NBA,3.8,1.5,1.4,17.8,3.6
304,Marc Gasol,2015-16,31,MEM,NBA,3.7,1.8,0.8,17.7,1.7
305,Marcelo Huertas,2015-16,32,LAL,NBA,-0.1,-0.2,-2.7,10.4,-5
306,Marcin Gortat,2015-16,31,WAS,NBA,7.3,4.2,0.5,19,0.6
307,Marco Belinelli,2015-16,29,SAC,NBA,0.5,0.2,-2.1,9.4,-3.8
308,Marcus Morris,2015-16,26,DET,NBA,5.4,2.9,-0.3,12.7,-0.2
309,Marcus Smart,2015-16,21,BOS,NBA,2.9,0.5,-2.2,11.3,-1
310,Marcus Thornton,2015-16,28,TOT,NBA,1.7,1,0.9,14.7,-0.5
311,Mario Chalmers,2015-16,29,TOT,NBA,3.8,2.3,0,17.3,1.3
312,Mario Hezonja,2015-16,20,ORL,NBA,0.9,-0.1,-2.4,9.4,-3.1
313,Markel Brown,2015-16,24,BRK,NBA,0.6,0.2,-2.1,11.3,-3
314,Markieff Morris,2015-16,26,TOT,NBA,0.5,-1.2,-2.3,12.2,-2.4
315,Marreese Speights,2015-16,28,GSW,NBA,1.8,0.5,-2.3,17.1,-3.7
316,Marvin Williams,2015-16,29,CHO,NBA,7.8,4.7,2.1,16.8,2.7
317,Mason Plumlee,2015-16,25,POR,NBA,6.1,3.4,0,17.2,1.5
318,Matt Barnes,2015-16,35,MEM,NBA,2.6,0.4,-1.1,11.7,-0.9
319,Matt Bonner,2015-16,35,SAS,NBA,0.8,0.4,1.2,14.1,2.2
320,Matthew Dellavedova,2015-16,25,CLE,NBA,3.8,2.2,-0.7,11.3,-1.2
321,Maurice Harkless,2015-16,22,POR,NBA,2.9,1.6,-0.5,13.3,-0.5
322,Metta World Peace,2015-16,36,LAL,NBA,0.1,-0.2,-3.2,8.3,-3.5
323,Meyers Leonard,2015-16,23,POR,NBA,2.2,1.2,-1.1,11.3,-1.7
324,Michael Beasley,2015-16,27,HOU,NBA,1,0.6,2.2,22.5,0.9
325,Michael Carter-Williams,2015-16,24,MIL,NBA,1.2,-0.4,-1.4,13.9,-0.7
326,Michael Kidd-Gilchrist,2015-16,22,CHO,NBA,0.6,0.4,0.2,16.9,0
327,Mike Conley,2015-16,28,MEM,NBA,5.3,4.2,3.5,19.4,3
328,Mike Dunleavy,2015-16,35,CHI,NBA,0.9,0.4,-2.6,9.1,-3.5
329,Mike Miller,2015-16,35,DEN,NBA,0.3,0.1,-3.8,6.5,-2.5
330,Mike Muscala,2015-16,24,ATL,NBA,1.6,0.7,-2.1,13.6,-0.9
331,Mike Scott,2015-16,27,ATL,NBA,3.2,1.7,-0.1,14,-0.1
332,Miles Plumlee,2015-16,27,MIL,NBA,2.2,1.4,-0.2,17.4,-1.5
333,Mirza Teletović,2015-16,30,PHO,NBA,3.8,2.9,2.8,16.2,1.3
334,Mitch McGary,2015-16,23,OKC,NBA,0,-0.1,-6,7.4,-7.3
335,Mo Williams,2015-16,33,CLE,NBA,1.1,0.4,-0.9,12.4,-1.5
336,Monta Ellis,2015-16,30,IND,NBA,4.3,0.4,-1,13.7,0.1
337,Montrezl Harrell,2015-16,22,HOU,NBA,0.9,0.7,-0.5,14.6,-0.6
338,Myles Turner,2015-16,19,IND,NBA,3.1,0.8,-2.2,15.4,-1.6
339,Nate Robinson,2015-16,31,NOP,NBA,0,0,-6.6,2.6,-4.6
340,Nazr Mohammed,2015-16,38,OKC,NBA,0,0,-8.7,6,-11.7
341,Nemanja Bjelica,2015-16,27,MIN,NBA,1.9,1.4,-0.9,11.2,-0.7
342,Nenê Hilário,2015-16,33,WAS,NBA,2.7,1.1,-1.3,16.8,0.4
343,Nerlens Noel,2015-16,21,PHI,NBA,3,0.3,-1.7,16.2,-0.2
344,Nick Collison,2015-16,35,OKC,NBA,0.8,0.1,-3.6,7.7,-3.1
345,Nick Young,2015-16,30,LAL,NBA,0.1,0.1,-1.6,9.1,-3.7
346,Nicolas Batum,2015-16,27,CHO,NBA,5,2,1.1,15.6,1.2
347,Nik Stauskas,2015-16,22,PHI,NBA,0.5,0,-2.3,9.2,-3.8
348,Nikola Jokić,2015-16,20,DEN,NBA,6.7,4.5,2.6,21.5,3.9
349,Nikola Mirotić,2015-16,24,CHI,NBA,3.9,1.8,1,15.6,1.5
350,Nikola Peković,2015-16,30,MIN,NBA,-0.1,-0.1,-5.1,6.5,-7.9
351,Nikola Vučević,2015-16,25,ORL,NBA,5.2,2.8,1.9,21.1,1.9
352,Noah Vonleh,2015-16,20,POR,NBA,1.2,0,-3.9,8.6,-4.2
353,Norman Powell,2015-16,22,TOR,NBA,1.6,0.7,-0.5,13.3,-0.3
354,Norris Cole,2015-16,27,NOP,NBA,-0.1,-0.6,-2.9,10.8,-3.8
355,O.J. Mayo,2015-16,28,MIL,NBA,-0.1,-0.7,-3.8,7.7,-4
356,Ömer Aşık,2015-16,29,NOP,NBA,1.7,0.7,-2.8,11,-3.8
357,Omri Casspi,2015-16,27,SAC,NBA,3.6,2.1,0.4,13.9,0.1
358,Orlando Johnson,2015-16,26,TOT,NBA,-0.2,-0.2,-6.5,3.6,-8.3
359,Otto Porter,2015-16,22,WAS,NBA,5.6,3,0.3,14.5,1.1
360,P.J. Hairston,2015-16,23,TOT,NBA,0.6,-0.6,-3.8,6.9,-4.5
361,P.J. Tucker,2015-16,30,PHO,NBA,3.5,1.5,-1.5,10.8,-1.2
362,Pablo Prigioni,2015-16,38,LAC,NBA,1.5,0.3,-2.5,10.2,-0.4
363,Pat Connaughton,2015-16,23,POR,NBA,-0.2,-0.3,-4.8,4.6,-8
364,Patrick Beverley,2015-16,27,HOU,NBA,4.4,3.1,0,13,0.2
365,Patrick Patterson,2015-16,26,TOR,NBA,3.6,1.6,-0.1,10.6,-0.1
366,Patty Mills,2015-16,27,SAS,NBA,4.8,2.2,0.8,14.6,1.5
367,Pau Gasol,2015-16,35,CHI,NBA,7.1,3.2,2.7,21.7,4.9
368,Paul George,2015-16,25,IND,NBA,9.2,4.4,3.7,20.9,4.9
369,Paul Millsap,2015-16,30,ATL,NBA,10.1,4.1,1.5,21.3,4.2
370,Paul Pierce,2015-16,38,LAC,NBA,0.9,-0.6,-3,8.2,-3.3
371,Phil Pressey,2015-16,24,TOT,NBA,-0.1,-0.4,-3.3,10.6,-3.2
372,Quincy Acy,2015-16,25,SAC,NBA,2.5,1.8,-0.2,14.7,-0.1
373,R.J. Hunter,2015-16,22,BOS,NBA,0.3,-0.1,-3.1,7.7,-2.1
374,Rajon Rondo,2015-16,29,SAC,NBA,4.6,2.3,1,16.9,1
375,Rakeem Christmas,2015-16,24,IND,NBA,0,0,5.6,32,6.5
376,Ramon Sessions,2015-16,29,WAS,NBA,3.8,2.5,0.2,15.9,-0.3
377,Randy Foye,2015-16,32,TOT,NBA,0.4,-0.4,-2.7,7.6,-3.3
378,Rashad Vaughn,2015-16,19,MIL,NBA,-0.8,-1.2,-4.4,4.2,-5.7
379,Rasual Butler,2015-16,36,SAS,NBA,1.3,0.4,0.4,13.4,2.9
380,Raul Neto,2015-16,23,UTA,NBA,1.8,0.2,-2.3,10.2,-2
381,Ray McCallum,2015-16,24,TOT,NBA,0.3,-0.2,-2.6,9.1,-3.1
382,Raymond Felton,2015-16,31,DAL,NBA,2.7,1,-1.7,11.9,-1.6
383,Reggie Bullock,2015-16,24,DET,NBA,1.2,0.8,0.1,12,0.8
384,Reggie Jackson,2015-16,25,DET,NBA,6.9,4.9,3.4,19.6,2.7
385,Richard Jefferson,2015-16,35,CLE,NBA,2.7,1.4,-1.6,9.7,-1.2
386,Richaun Holmes,2015-16,22,PHI,NBA,1.5,1,-1.1,15.9,-1.5
387,Ricky Rubio,2015-16,25,MIN,NBA,5.8,3.6,1,17.6,1.8
388,Robert Covington,2015-16,25,PHI,NBA,2,-0.1,-1.1,13.2,-0.9
389,Robert Sacre,2015-16,26,LAL,NBA,0.3,0.2,-3.3,10.4,-4.6
390,Robin Lopez,2015-16,27,NYK,NBA,5.8,3.7,0.4,17.6,-0.2
391,Rodney Hood,2015-16,23,UTA,NBA,6,3.4,0.7,14.1,0.7
392,Rodney Stuckey,2015-16,29,IND,NBA,2,0.5,-1.8,12.6,-1.4
393,Rondae Hollis-Jefferson,2015-16,21,BRK,NBA,1.2,0.5,-1.4,14.2,0.8
394,Ronnie Price,2015-16,32,PHO,NBA,1.4,0.4,-3.2,9.6,-1.8
395,Roy Hibbert,2015-16,29,LAL,NBA,2.2,1.1,-3.5,11.2,-3.2
396,Rudy Gay,2015-16,29,SAC,NBA,3.8,1.8,-0.1,15.5,-0.3
397,Rudy Gobert,2015-16,23,UTA,NBA,6.4,2.6,0,17.5,2.2
398,Russ Smith,2015-16,24,MEM,NBA,-0.1,-0.1,-2.9,10.5,-1.4
399,Russell Westbrook,2015-16,27,OKC,NBA,14,10,6.4,27.6,7.8
400,Ryan Anderson,2015-16,27,NOP,NBA,3.9,3.1,2.2,17.2,-0.2
401,Ryan Hollins,2015-16,31,TOT,NBA,1,0.6,-2.8,12.3,-3.7
402,Ryan Kelly,2015-16,24,LAL,NBA,0.1,-0.3,-2.9,10.3,-3.5
403,Salah Mejri,2015-16,29,DAL,NBA,1.3,0.6,-1.6,16.8,0.2
404,Sam Dekker,2015-16,21,HOU,NBA,0,0,-2.8,10.8,2.2
405,Sasha Kaun,2015-16,30,CLE,NBA,0.2,0,-3.3,12.5,-2.8
406,Sasha Vujačić,2015-16,31,NYK,NBA,1.1,0.3,-1.5,11.1,-1.2
407,Sean Kilpatrick,2015-16,26,TOT,NBA,1,1,1,15.6,-2.2
408,Serge Ibaka,2015-16,26,OKC,NBA,5.5,2.5,-0.6,13.9,-0.6
409,Sergey Karasev,2015-16,22,BRK,NBA,0.3,0.2,-2.3,8.5,-3.8
410,Seth Curry,2015-16,25,SAC,NBA,1.4,1.2,0.7,13.8,-0.2
411,Shabazz Muhammad,2015-16,23,MIN,NBA,2.7,2.6,0.6,15.2,-2.5
412,Shabazz Napier,2015-16,24,ORL,NBA,0.1,-0.3,-2,9.6,-3
413,Shane Larkin,2015-16,23,BRK,NBA,1.4,0.5,-1.6,13.3,-2
414,Shaun Livingston,2015-16,30,GSW,NBA,4.6,2.9,-0.7,13.8,0.3
415,Shayne Whittington,2015-16,24,IND,NBA,0,-0.1,-7.5,7.4,-7.5
416,Shelvin Mack,2015-16,25,TOT,NBA,1.3,0.2,-1.2,13.6,-1.6
417,Solomon Hill,2015-16,24,IND,NBA,2.1,0.8,-1.1,12.2,0.1
418,Sonny Weems,2015-16,29,TOT,NBA,-0.5,-0.7,-5.6,3.7,-7.3
419,Spencer Dinwiddie,2015-16,22,DET,NBA,0.1,0,-4.6,8.9,-5.2
420,Spencer Hawes,2015-16,27,CHO,NBA,1.9,0.6,-1.6,12.4,-0.6
421,Stanley Johnson,2015-16,19,DET,NBA,0.6,-1.3,-3.5,8.7,-3.3
422,Stephen Curry,2015-16,27,GSW,NBA,17.9,13.8,10.3,31.5,11.9
423,Steve Blake,2015-16,35,DET,NBA,1.1,0.3,-1.7,9.8,-2.4
424,Steve Novak,2015-16,32,TOT,NBA,0.1,0.1,3.5,14.4,1.2
425,Steven Adams,2015-16,22,OKC,NBA,6.5,4.2,0,15.5,0.2
426,T.J. McConnell,2015-16,23,PHI,NBA,1.9,0.6,-1.5,14.5,-1.2
427,T.J. Warren,2015-16,22,PHO,NBA,2.2,1.7,0.5,15.7,-0.5
428,Taj Gibson,2015-16,30,CHI,NBA,5.4,3.2,-0.4,15.7,0
429,Tarik Black,2015-16,24,LAL,NBA,0.7,0.3,-3.1,12.3,-3.3
430,Tayshaun Prince,2015-16,35,MIN,NBA,0.4,0.1,-2.9,6.3,-3
431,Terrence Jones,2015-16,24,HOU,NBA,1.5,0.8,-0.9,13.5,-2.1
432,Terrence Ross,2015-16,24,TOR,NBA,3.6,2.1,0.6,12.9,0.3
433,Terry Rozier,2015-16,21,BOS,NBA,-0.3,-0.6,-4.7,5,-6.1
434,Thabo Sefolosha,2015-16,31,ATL,NBA,4.5,1.3,-1.5,12.4,0.8
435,Thaddeus Young,2015-16,27,BRK,NBA,4.1,1.9,0.1,17.5,0
436,Thanasis Antetokounmpo,2015-16,23,NYK,NBA,0,0,3.7,32.9,5.9
437,Thomas Robinson,2015-16,24,BRK,NBA,0.6,-0.5,-2.7,14.5,-3.8
438,Tiago Splitter,2015-16,31,ATL,NBA,1.7,0.9,-2.2,13.7,-1.7
439,Tibor Pleiß,2015-16,26,UTA,NBA,-0.1,-0.2,-10,3.5,-11.6
440,Tim Duncan,2015-16,39,SAS,NBA,5.2,1.6,-0.1,16.9,3
441,Tim Frazier,2015-16,25,TOT,NBA,1,0.4,-1.5,13.9,-2
442,Tim Hardaway,2015-16,23,ATL,NBA,1.9,0.9,-1.1,11.7,-0.9
443,Timofey Mozgov,2015-16,29,CLE,NBA,3.7,1.8,-1.7,14.6,-1.4
444,Tobias Harris,2015-16,23,TOT,NBA,6.6,4.1,1.2,16.2,1.5
445,Toney Douglas,2015-16,29,NOP,NBA,2.5,1.6,-0.4,14.7,0
446,Tony Allen,2015-16,34,MEM,NBA,2.4,0.5,-2.2,12.9,-1
447,Tony Parker,2015-16,33,SAS,NBA,5.8,2.9,0.2,16.2,0.4
448,Tony Snell,2015-16,24,CHI,NBA,0.4,-0.5,-3.5,6.4,-4
449,Tony Wroten,2015-16,22,PHI,NBA,-0.8,-0.8,-8.4,1.8,-13.4
450,Trevor Ariza,2015-16,30,HOU,NBA,5.4,3.1,0.1,12.9,0.4
451,Trevor Booker,2015-16,28,UTA,NBA,4.3,1.8,-1,14.4,0
452,Trey Burke,2015-16,23,UTA,NBA,2.1,0.9,0.7,14,-0.5
453,Trey Lyles,2015-16,20,UTA,NBA,2.3,0.6,-1.6,11.6,-1.8
454,Tristan Thompson,2015-16,24,CLE,NBA,8.7,5.6,0.5,15.9,0.2
455,Troy Daniels,2015-16,24,CHO,NBA,1.1,0.6,1.8,14.9,0.7
456,Ty Lawson,2015-16,28,TOT,NBA,0.9,0.2,-2.4,9.7,-3.6
457,Tyler Ennis,2015-16,21,MIL,NBA,0.4,0.1,-3.1,10.7,-4.3
458,Tyler Hansbrough,2015-16,30,CHO,NBA,1,0.5,-3.5,12.5,-3.8
459,Tyler Johnson,2015-16,23,MIA,NBA,2,1.2,-0.1,13.8,0.7
460,Tyler Zeller,2015-16,26,BOS,NBA,1.7,0.8,-2.1,15.4,-3.3
461,Tyreke Evans,2015-16,26,NOP,NBA,1.4,0.8,1.8,17.9,1.7
462,Tyson Chandler,2015-16,33,PHO,NBA,3.8,2.1,-0.8,14.7,-1.1
463,Tyus Jones,2015-16,19,MIN,NBA,0.3,0,-1.9,11.2,-2.4
464,Udonis Haslem,2015-16,35,MIA,NBA,0.4,0,-3.2,9.1,-2.6
465,Victor Oladipo,2015-16,23,ORL,NBA,4.9,2.2,0.9,16.7,1.7
466,Vince Carter,2015-16,39,MEM,NBA,1.8,1,-0.4,12.7,-1
467,Wayne Ellington,2015-16,28,BRK,NBA,0.8,0.5,-1.5,10.1,-2.8
468,Wesley Johnson,2015-16,28,LAC,NBA,2.6,0,-1.7,11,-0.2
469,Wesley Matthews,2015-16,29,DAL,NBA,3.7,1.9,-0.9,10.9,-1
470,Will Barton,2015-16,25,DEN,NBA,4.3,2.4,1.2,16,0.8
471,Willie Cauley-Stein,2015-16,22,SAC,NBA,3.8,2.4,-0.8,15.3,-0.8
472,Willie Reed,2015-16,25,BRK,NBA,1.2,0.9,0.4,19.2,-0.5
473,Xavier Munford,2015-16,23,MEM,NBA,0.1,-0.2,-3.1,9.9,-2.5
474,Zach LaVine,2015-16,20,MIN,NBA,2.6,1.9,0.2,14.3,-1.5
475,Zach Randolph,2015-16,34,MEM,NBA,4.3,2.8,1.4,18.3,-0.3
476,Zaza Pachulia,2015-16,31,DAL,NBA,6,3.4,-0.3,16.2,-0.2
