"PLAYER_ID","PLAYER_NAME","bref_Player","espn_player","espn_id","lcname","bref_id","Season","Age","Tm","TEAM","G","GS","MP","Pos","GSpct","OPIPM","DPIPM","PIPM","Wins_Added","DRTG_On_Off","ORPM","DRPM","RPM","WAR","PER","TS.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","poss","raptor_box_o","raptor_box_d","raptor_box","raptor_onoff_o","raptor_onoff_d","raptor_onoff","raptor_o","raptor_d","raptor","war","war_RS","predator_o","predator_d","predator","pace_impact","LA_RAPM","LA_RAPM__Def","LA_RAPM__Off","RAPM","RAPM__Def","RAPM__Off"
"203805","Will Cherry","Will Cherry",NA,NA,NA,"cherrwi01","2014-15",23,"CLE",NA,8,0,69,"PG",0,-0.361159138,0.004333588,-0.35682555,0.105809297,-1.164444157,NA,NA,NA,NA,5.8,0.347,16.8,-0.1,0.1,0,-0.021,-7.5,1.5,-6,-0.1,137,-4.825456149,1.357051478,-3.468404672,-2.462764686,-0.926992842,-3.389757528,-4.751261277,0.909208508,-3.842052769,-0.038753558,-0.038753558,-1.942459845,1.846042858,-0.096416986,0.771135549,-0.12,0.03,-0.15,-0.59,-0.53,-0.06
"2584","Willie Green","Willie Green","Willie Green",2004,"willie-green","greenwi01","2014-15",33,"ORL","ORL",52,2,951,"SG",0.0384615384615385,-2.547330612,0.694942598,-1.852388014,0.425458413,4.731090566,"-3.67","-0.36","-4.03","-0.98",7.9,0.477,17.6,-0.4,0.4,-0.1,-0.003,-3.2,-1,-4.2,-0.5,1900,-2.406951402,-0.245322033,-2.652273435,-5.452244159,3.76325093,-1.688993229,-3.133847979,0.617998216,-2.515849763,0.113614287,0.113614287,-3.117902425,-0.314299458,-3.432201883,0.003836309,-0.35,0.98,-1.33,-0.18,1.99,-2.17
"201163","Wilson Chandler","Wilson Chandler","Wilson Chandler",3194,"wilson-chandler","chandwi01","2014-15",27,"DEN","DEN",78,75,2471,"SF",0.961538461538462,0.071843434,-1.635716983,-1.563873549,1.78475233,-2.720355777,"-0.64","-1.40","-2.04","0.49",13.2,0.523,20.1,2.1,1.5,3.6,0.071,0.2,-0.7,-0.6,0.9,5003,0.696489669,-0.946702621,-0.250212952,1.126760753,-3.808739136,-2.681978383,0.843408708,-1.573180854,-0.729772146,2.54020222,2.54020222,0.639113619,-1.000236244,-0.361122625,-0.252547071,-1.89,-1.9,0.01,-2.98,-2.01,-0.97
"202333","Xavier Henry","Xavier Henry","Xavier Henry",4241,"xavier-henry","henryxa01","2014-15",23,"LAL","LAL",9,0,86,"SF",0,0.077922647,0.026119671,0.104042318,0.157155867,-0.156246611,"-0.33","-1.19","-1.52","0.04",4.9,0.424,13.7,-0.1,0,-0.1,-0.03,-4.9,-2.3,-7.2,-0.1,172,-4.033171114,-2.052026411,-6.085197525,-0.364331733,5.280807851,4.916476118,-3.462573956,-0.550228839,-4.012802795,-0.055694632,-0.055694632,-2.867158594,-2.462159007,-5.329317602,0.495637171,0.79,-0.36,1.15,0.74,0.2,0.55
"203897","Zach LaVine","Zach LaVine","Zach LaVine",3064440,"zach-lavine","lavinza01","2014-15",19,"MIN","MIN",77,40,1902,"PG",0.519480519480519,-1.995121947,-2.942778358,-4.937900305,-2.759221805,-4.610015599,"-2.53","-4.34","-6.87","-5.34",11.3,0.515,22,-0.7,0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,3821,-3.160680188,-4.656333549,-7.817013738,-4.143891699,-4.505615712,-8.649507411,-3.498884515,-4.833381346,-8.332265861,-5.428714861,-5.428714861,-3.398497059,-4.781499796,-8.179996856,0.206796647,-5.05,-2.49,-2.56,-4.73,-2.93,-1.8
"2216","Zach Randolph","Zach Randolph","Zach Randolph",1017,"zach-randolph","randoza01","2014-15",33,"MEM","MEM",71,71,2304,"PF",1,1.541572256,1.054744816,2.596317072,8.170961569,0.827287614,"1.84","2.71","4.55","9.58",19.5,0.538,24.3,3.4,3.8,7.2,0.149,1.4,-0.1,1.3,1.9,4454,1.13096677,1.123776024,2.254742794,3.168009154,1.748779645,4.916788799,1.61615537,1.267857475,2.884012845,6.585673822,6.585673822,0.998036782,2.13155547,3.129592252,-0.537373987,4.2,2.72,1.48,6.05,3.35,2.7
"2585","Zaza Pachulia","Zaza Pachulia","Zaza Pachulia",2016,"zaza-pachulia","pachuza01","2014-15",30,"MIL","MIL",73,45,1730,"C",0.616438356164384,0.612180729,1.800566155,2.412746884,5.972041657,5.099582576,"1.38","3.42","4.80","7.66",15.6,0.506,19.1,1.3,2.9,4.2,0.116,-0.4,0.8,0.4,1,3447,-1.569399079,3.122179078,1.552779999,3.698914395,2.836770035,6.53568443,-0.539260009,3.206426769,2.66716676,4.808252978,4.808252978,-1.039006033,3.086697607,2.047691574,0.537738209,3.18,2.57,0.61,3.88,2.19,1.68
"204054","Zoran Dragic","Zoran Dragic","Zoran Dragic",2560823,"zoran-dragic","dragizo01","2014-15",25,"TOT","MIA/PHX",16,1,75,"SG",0.0625,-0.180101139,-0.139615892,-0.319717032,0.11704846,-4.540318273,"-1.52","-1.92","-3.44","-0.05",8.2,0.435,22.9,-0.1,0,-0.1,-0.042,-4.1,-3.6,-7.7,-0.1,157,-3.63979495012102,-7.60834394951592,-11.2481388996369,-4.4767144677707,-5.85165855969427,-10.3283730314331,-4.01539653465605,-7.68343777156051,-11.6988343063885,-0.345805713,-0.345805713,-1.79940131382803,-8.79159353586624,-10.5909948521783,0.953372666949045,-1.05,-0.98,-0.07,-1.32,-0.98,-0.34
"201166","Aaron Brooks","Aaron Brooks","Aaron Brooks",3192,"aaron-brooks","brookaa01","2015-16",31,"CHI","CHI",69,0,1108,"PG",0,-0.20791291,-0.586866248,-0.794779157,1.410469604,1.110300227,"-0.30","-1.99","-2.29","0.58",11.8,0.494,22.9,0.2,0.7,0.9,0.04,-1.3,-1.3,-2.6,-0.2,2256,-0.037963626,-1.255280228,-1.293243854,0.806915299,0.665376002,1.472291301,0.163022608,-0.925842757,-0.762820149,1.119932906,1.119932906,0.458035526,-1.24103851,-0.783002984,-0.297736218,-0.73,-1.14,0.41,0.28,-0.03,0.31
"203932","Aaron Gordon","Aaron Gordon","Aaron Gordon",3064290,"aaron-gordon","gordoaa01","2015-16",20,"ORL","ORL",78,37,1863,"PF",0.474358974358974,0.177211686,0.634242013,0.811453699,4.415826638,0.674543361,"0.40","0.23","0.63","4.48",17,0.541,17.3,3.2,2.2,5.4,0.139,0.9,0.1,1,1.4,3823,1.215972109,0.028771669,1.244743779,-0.740503991,0.038691392,-0.701812599,0.894396971,0.045811175,0.940208146,3.505305488,3.505305488,0.756292443,-0.212652252,0.543640191,-0.062592982,2.42,1.17,1.26,0.09,0.14,-0.05
"1626151","Aaron Harrison","Aaron Harrison","Aaron Harrison",3064510,"aaron-harrison","harriaa01","2015-16",21,"CHO","CHA",21,0,93,"SG",0,-0.503640398,0.040804468,-0.46283593,0.139055825,1.78495326,"-1.63","-0.88","-2.51","0.04",4.3,0.371,13.7,-0.2,0.1,0,-0.014,-7.2,0.9,-6.3,-0.1,206,-5.652148108,0.83005221,-4.822095898,-5.30647384,1.769104641,-3.537369199,-5.955001422,1.031067132,-4.923934291,-0.104434111,-0.104434111,-4.873099726,-0.805190296,-5.678290022,1.216249344,-0.55,0.27,-0.81,-0.03,0.06,-0.1
"203940","Adreian Payne","Adreian Payne","Adreian Payne",2531100,"adreian-payne","paynead01","2015-16",24,"MIN","MIN",52,2,486,"PF",0.0384615384615385,-2.950817076,-0.422607971,-3.373425048,-0.198713262,-4.229968325,"-3.16","-1.31","-4.47","-0.41",5.6,0.422,17.7,-0.9,0.4,-0.5,-0.047,-6.1,-0.2,-6.2,-0.5,989,-3.536037764,-3.023827217,-6.559864981,-2.203627053,-4.59289422,-6.796521272,-3.466380137,-3.479048205,-6.945428342,-1.04016349,-1.04016349,-3.181359548,-3.0888046,-6.270164148,-0.011569199,-3.31,-3,-0.31,-0.81,-0.65,-0.16
"202329","Al-Farouq Aminu","Al-Farouq Aminu","Al-Farouq Aminu",4248,"al-farouq-aminu","aminual01","2015-16",25,"POR","POR",82,82,2341,"SF",1,0.42522564,-0.037502508,0.387723133,4.862590725,-1.624224208,"0.11","1.62","1.73","7.34",12.7,0.533,16.9,1.7,2.3,4,0.082,-0.2,0.2,0.1,1.2,4804,-1.162199583,0.698960663,-0.46323892,1.316740892,-0.014989156,1.301751736,-0.736819678,0.605983519,-0.130836159,3.140314263,3.140314263,-0.33006788,0.522147131,0.192079251,0.376125849,-0.56,-0.07,-0.49,0.65,0.16,0.49
"201143","Al Horford","Al Horford","Al Horford",3213,"al-horford","horfoal01","2015-16",29,"ATL","ATL",82,82,2631,"C",1,0.44568363,1.646614375,2.092298005,8.586997115,1.244358411,"0.89","2.08","2.97","10.09",19.4,0.565,20.6,4.9,4.5,9.4,0.172,2.2,1.6,3.8,3.9,5463,-0.236345358,1.703316479,1.466971121,-0.29276003,1.865525943,1.572765913,-0.248532666,1.775043008,1.526510342,5.740343654,5.740343654,0.0450804,1.812439845,1.857520245,-0.002910376,1.38,1.27,0.11,1.02,1.07,-0.05
"2744","Al Jefferson","Al Jefferson","Al Jefferson",2389,"al-jefferson","jeffeal01","2015-16",31,"CHO","CHA",47,18,1096,"C",0.382978723404255,-0.875267037,1.628402207,0.75313517,2.563531572,2.20958872,"-1.90","1.78","-0.12","2.11",18.2,0.507,24.2,1,1.8,2.8,0.123,-0.9,0.4,-0.5,0.4,2221,-2.389945149,-0.889974756,-3.279919905,-1.429509077,1.263507322,-0.166001755,-2.364334257,-0.519116413,-2.88345067,-0.074142233,-0.074142233,-2.528853259,0.080134624,-2.448718635,-0.629294716,-0.06,0.33,-0.38,-0.12,0.4,-0.52
"101187","Alan Anderson","Alan Anderson","Alan Anderson",6569,"alan-anderson","anderal01","2015-16",33,"WAS","WSH",13,0,192,"SG",0,-0.257477307,0.217412993,-0.040064314,0.341949882,4.937641382,"-0.76","-0.04","-0.80","0.29",9.2,0.495,15.4,0.2,0.2,0.3,0.078,-2.4,0.1,-2.3,0,403,0.920825461,-4.373959275,-3.453133814,-0.337935123,4.426107631,4.088172508,0.724463278,-2.814989106,-2.090525828,0.064595784,0.064595784,0.076368866,-2.585382156,-2.50901329,-0.00794136,1.72,0.98,0.75,0.3,0.19,0.12
"1626210","Alan Williams","Alan Williams","Alan Williams",2579326,"alan-williams","willial03","2015-16",23,"PHO","PHX",10,0,68,"PF",0,0.061409745,0.136207758,0.197617502,0.132711419,0.645015933,"-0.76","0.54","-0.22","0.14",21.1,0.481,22.6,0.1,0.2,0.2,0.146,-2,1.8,-0.2,0,155,0.878318095,2.590803555,3.46912165,5.968804492,-1.812510173,4.156294319,2.047694894,1.847167433,3.894862326,0.23429369,0.23429369,0.694569542,1.027615577,1.722185119,1.593421688,0.14,-0.45,0.59,-0.09,-0.17,0.08
"202692","Alec Burks","Alec Burks","Alec Burks",6429,"alec-burks","burksal01","2015-16",24,"UTA","UTAH",31,3,797,"SG",0.0967741935483871,-0.449196505,-0.418309742,-0.867506247,0.965336606,0.049727704,"-1.02","-0.99","-2.01","0.54",14.3,0.52,25.9,0.7,0.8,1.5,0.09,0.2,-0.6,-0.4,0.3,1588,0.345475158,-2.043691651,-1.698216493,-1.761391526,2.946563403,1.185171877,-0.066691525,-1.155990135,-1.22268166,0.619269305,0.619269305,-0.128644691,-1.063345325,-1.191990016,-0.280554222,0.79,1.18,-0.39,-0.17,0.03,-0.21
"203458","Alex Len","Alex Len","Alex Len",2596107,"alex-len","lenal01","2015-16",22,"PHO","PHX",78,46,1821,"C",0.58974358974359,-2.421952915,1.012295691,-1.409657224,1.522008114,3.174077717,"-3.37","1.60","-1.77","1.60",12.4,0.482,20.4,-0.5,1.8,1.3,0.035,-3.5,-0.8,-4.3,-1,3778,-4.319026077,2.155016304,-2.164009773,-3.558661969,-0.284983123,-3.843645092,-4.36679355,1.807313434,-2.559480116,0.178196709,0.178196709,-4.326278302,1.063044699,-3.263233603,0.656669656,-1.71,0.82,-2.53,-1.15,0.25,-1.4
"1627293","Alex Stepheson","Alex Stepheson","Alex Stepheson",2232862,"alex-stepheson","stephal01","2015-16",28,"TOT","LAC/MEM",8,0,73,"PF",0,-0.197819273,-0.01793121,-0.215750483,0.12035443,2.142191584,"-1.09","0.77","-0.32","0.13",14.8,0.341,19.8,0,0.1,0.1,0.068,-0.5,-2,-2.4,0,152,0.409857512105263,0.688625916526316,1.09848342863158,-7.23437403510526,5.41841179126316,-1.81596224247368,-1.11681722510526,1.72398866357895,0.607171438473684,0.12319189,0.12319189,-1.86675965410526,1.93224360518421,0.0654839510789473,-0.588151240236842,-0.38,0.49,-0.87,0.02,0.14,-0.12
"201582","Alexis Ajinca","Alexis Ajinca","Alexis Ajinca",3410,"alexis-ajinca","ajincal01","2015-16",27,"NOP","NO",59,17,861,"C",0.288135593220339,-2.126502262,1.470603118,-0.655899144,1.169118029,4.221853252,"-2.97","1.84","-1.13","1.10",13.8,0.514,20.4,0.2,0.9,1,0.058,-3.4,-0.6,-4,-0.4,1777,-3.28929192,0.832909863,-2.456382057,-3.115926436,2.521849552,-0.594076884,-3.444059038,1.2915655,-2.152493538,0.262838216,0.262838216,-3.409499894,0.797343456,-2.612156438,0.135601825,-1.3,2.32,-3.61,-0.62,0.46,-1.08
"203459","Allen Crabbe","Allen Crabbe","Allen Crabbe",2531210,"allen-crabbe","crabbal01","2015-16",23,"POR","POR",81,8,2105,"SG",0.0987654320987654,-0.216159896,-1.082861849,-1.299021745,2.005976627,-1.812625409,"0.18","-2.58","-2.40","0.97",12.2,0.572,16.4,3.1,1.2,4.3,0.098,-0.9,-0.1,-1,0.5,4345,0.891190885,-1.132097947,-0.240907062,-1.053615748,-0.856996096,-1.910611844,0.52121496,-1.130250088,-0.609035128,2.300953068,2.300953068,-0.027289999,-1.149412654,-1.176702652,0.06879391,-1.06,-1.62,0.56,-0.27,-0.67,0.4
"202087","Alonzo Gee","Alonzo Gee","Alonzo Gee",4232,"alonzo-gee","geeal01","2015-16",28,"NOP","NO",73,38,1632,"SF",0.520547945205479,-2.595169063,0.898380083,-1.69678898,1.051734588,2.460698934,"-2.89","0.76","-2.13","1.06",8.4,0.572,9.2,1,0.9,1.9,0.056,-3.2,0.6,-2.6,-0.2,3375,-2.679164289,0.919548785,-1.759615504,-3.847421006,1.421061957,-2.426359049,-3.063930029,1.11484189,-1.949088139,0.667340473,0.667340473,-3.507023781,1.149028179,-2.357995602,0.067998381,-0.64,1.01,-1.65,-0.42,0.65,-1.07
"2405","Amar'e Stoudemire","Amar'e Stoudemire","Amar'e Stoudemire",1727,"amar'e-stoudemire","stoudam01","2015-16",33,"MIA","MIA",52,36,762,"C",0.692307692307692,-0.796704568,1.21507596,0.418371392,1.604081856,0.064945225,"-2.35","2.53","0.18","1.58",17.3,0.599,17.8,1.1,1.3,2.4,0.15,-1.3,0.6,-0.6,0.3,1512,-2.294000138,0.803483219,-1.49051692,0.245303973,0.181095208,0.426399181,-1.905524447,0.697592551,-1.207931896,0.598829401,0.598829401,-2.077491537,0.570883824,-1.506607713,-0.111498132,-0.42,1,-1.41,-0.02,0.16,-0.17
"101161","Amir Johnson","Amir Johnson","Amir Johnson",2769,"amir-johnson","johnsam01","2015-16",28,"BOS","BOS",79,76,1800,"PF",0.962025316455696,-0.051842665,1.635895174,1.58405251,5.205669418,0.50546317,"0.12","2.83","2.95","7.11",16,0.602,13.6,3,2.9,5.9,0.158,-0.4,1.6,1.2,1.4,3720,-0.176712303,1.564457464,1.387745162,1.831291625,-0.141162528,1.690129096,0.218010622,1.25525131,1.473261932,3.864795719,3.864795719,-0.165693272,1.694079198,1.528385926,-0.344614416,3.15,2.46,0.69,0.86,0.57,0.29
"2760","Anderson Varejao","Anderson Varejao","Anderson Varejao",2419,"anderson-varejao","varejan01","2015-16",33,"TOT","CLE/GS",53,0,496,"C",0,-2.981158839,0.158856586,-2.822302253,-0.050128336,-0.67565501,"-2.28","0.80","-1.48","0.52",11.1,0.473,15,0.3,0.8,1,0.101,-3.5,0.6,-2.9,-0.1,1023,-2.24040381704008,2.66180260744966,0.42139879040958,-3.47925747399316,0.238266584186706,-3.24099088980645,-2.67908450368524,2.25974593372043,-0.419338569344086,0.604206171,0.604206171,-2.15154585174585,1.93177632478788,-0.219769527337243,0.00133608192668621,0.34,0.19,0.15,-0.03,0.05,-0.08
"203083","Andre Drummond","Andre Drummond","Andre Drummond",6585,"andre-drummond","drumman01","2015-16",22,"DET","DET",81,81,2666,"C",1,0.881710242,2.570383104,3.452093346,11.04435447,1.404140383,"-0.19","3.16","2.97","10.20",21.2,0.499,24.1,2,5.5,7.4,0.133,0.8,0.3,1.1,2,5337,-1.505268785,1.411984158,-0.093284627,1.614514424,1.738385232,3.352899656,-0.948545401,1.571804159,0.623258758,4.580391521,4.580391521,-0.337327163,2.621376691,2.284049528,-0.168065708,2.74,1.49,1.25,1.18,0.64,0.53
"2738","Andre Iguodala","Andre Iguodala","Andre Iguodala",2386,"andre-iguodala","iguodan01","2015-16",32,"GSW","GS",65,1,1732,"SF",0.0153846153846154,-0.231378633,-0.279622178,-0.511000811,2.556497798,0.531868676,"1.08","0.61","1.69","5.44",12.2,0.565,12.1,2.3,2.1,4.4,0.122,-0.2,1.3,1.1,1.4,3676,0.003184011,0.141117989,0.144302,0.17567185,1.748334272,1.924006122,0.017964244,0.449113562,0.467077806,2.831065986,2.831065986,0.493731398,0.228360779,0.722092177,-0.40411459,1.69,0.33,1.36,1.97,0.54,1.43
"1889","Andre Miller","Andre Miller","Andre Miller",557,"andre-miller","millean02","2015-16",39,"TOT","MIN/SA",39,4,461,"PG",0.102564102564103,0.011851042,-1.342775752,-1.330924711,0.434852681,-4.477726453,"0.30","-1.60","-1.30","0.49",13.4,0.6,15.4,0.6,0.4,1,0.1,-1.4,-0.5,-1.9,0,879,1.23237162973379,-4.86963509977929,-3.63726347004551,3.40441878826962,-3.41119181612173,-0.00677302785210467,1.74988591539022,-4.87295551144369,-3.12306959605347,-0.084854072,-0.084854072,-0.105333738122867,-3.90224067638111,-4.00757441450398,-1.20049216186121,-0.15,-1.97,1.82,0.32,-0.4,0.72
"203460","Andre Roberson","Andre Roberson","Andre Roberson",2530596,"andre-roberson","roberan03","2015-16",24,"OKC","OKC",70,70,1553,"SG",1,-0.692308409,1.526956495,0.834648086,3.687706555,3.359926859,"-1.48","1.55","0.07","3.16",10.2,0.566,9.1,1.8,1.6,3.4,0.105,-0.7,1.3,0.5,1,3172,-0.695501598,1.245470539,0.549968941,0.273157222,1.257314612,1.530471833,-0.569153023,1.307125205,0.737972182,2.747287849,2.747287849,-0.586323754,1.454933908,0.868610154,-0.578908198,0.72,0.33,0.4,0.92,0.56,0.36
"200745","Andrea Bargnani","Andrea Bargnani",NA,NA,NA,"bargnan01","2015-16",30,"BRK",NA,46,0,634,"C",0,-2.063510447,-2.212687017,-4.276197464,-0.651008779,-3.849444471,NA,NA,NA,NA,11.8,0.5,23.2,0.1,0,0.2,0.013,-2.6,-2.6,-5.1,-0.5,1283,-2.989049616,-4.176133572,-7.165183188,-3.66395436,-3.007281377,-6.671235737,-3.269632502,-4.136780639,-7.406413142,-1.493580173,-1.493580173,-2.50122564,-4.969374665,-7.470600305,-0.818349249,-3.41,-2.25,-1.16,-1.55,-0.87,-0.67
"101106","Andrew Bogut","Andrew Bogut","Andrew Bogut",2747,"andrew-bogut","bogutan01","2015-16",31,"GSW","GS",70,66,1451,"C",0.942857142857143,-1.402256005,2.926341259,1.524085254,4.130188135,4.697416318,"-2.24","5.45","3.21","6.03",15.9,0.623,11.4,2.6,2.9,5.4,0.18,-0.9,3.2,2.4,1.6,3035,-1.38693075,3.05653493,1.669604179,-1.677674638,1.60820302,-0.069471618,-1.544346978,2.88279926,1.338452281,3.020059141,3.020059141,-1.349381547,3.083307912,1.733926366,-0.2138051,0.49,2.14,-1.65,0.8,1.02,-0.22
"202726","Andrew Goudelock","Andrew Goudelock","Andrew Goudelock",6435,"andrew-goudelock","goudean01","2015-16",27,"HOU","HOU",8,0,50,"PG",0,-0.169477528,-0.004670124,-0.174147652,0.085205386,0.345862617,"-1.15","-0.42","-1.57","0.05",12.4,0.506,24.8,-0.1,0.1,0,-0.033,-5.4,1.8,-3.6,0,109,-0.187548922,7.692835966,7.505287043,1.768380059,7.76476425,9.533144309,0.126486311,8.118110939,8.24459725,0.291358987,0.291358987,-0.478182866,5.338769288,4.860586422,3.792691468,0.72,-0.14,0.87,0.18,0.07,0.11
"203094","Andrew Nicholson","Andrew Nicholson","Andrew Nicholson",6614,"andrew-nicholson","nichoan01","2015-16",26,"ORL","ORL",56,0,823,"PF",0,-1.041624144,0.880754295,-0.160869849,1.400133283,4.457590104,"-1.27","0.90","-0.37","1.43",14.8,0.567,20.4,0.8,0.8,1.6,0.092,0,-1.1,-1.1,0.2,1660,-0.412316004,-0.230562782,-0.642878785,-2.109684812,5.288638494,3.178953681,-0.783328118,0.914774364,0.131446246,1.206923834,1.206923834,-1.046338617,-0.714908659,-1.761247276,-0.240649639,0.21,1.21,-1,0.49,0.89,-0.4
"203952","Andrew Wiggins","Andrew Wiggins","Andrew Wiggins",3059319,"andrew-wiggins","wiggian01","2015-16",20,"MIN","MIN",81,81,2845,"SF",1,1.07048684,-0.896976592,0.173510248,5.495643755,1.479201875,"0.67","-1.84","-1.17","3.54",16.5,0.543,27.2,3.4,0.7,4.1,0.069,0.9,-2.2,-1.3,0.5,5755,0.238975216,-1.228109082,-0.989133866,1.617362121,1.089202923,2.706565044,0.549237642,-0.773570037,-0.224332395,3.695434525,3.695434525,0.037444026,-0.715383028,-0.677939003,0.783050204,1.01,0.05,0.97,0.27,-0.34,0.61
"203461","Anthony Bennett","Anthony Bennett",NA,NA,NA,"bennean01","2015-16",22,"TOR",NA,19,0,84,"PF",0,-0.278454166,-0.09380371,-0.372257876,0.131399001,-1.977422186,NA,NA,NA,NA,10.4,0.446,19.2,0,0.1,0.1,0.054,-2.9,-1.1,-3.9,0,179,-1.908951857,-6.894937475,-8.803889333,-6.687791068,-6.3565621,-13.04435317,-3.075845606,-7.213572128,-10.28941773,-0.325073784,-0.325073784,-2.532135657,-5.488059338,-8.020194995,0.592236338,-0.7,0.22,-0.92,-0.34,-0.21,-0.13
"1626148","Anthony Brown","Anthony Brown","Anthony Brown",2531362,"anthony-brown","brownan02","2015-16",23,"LAL","LAL",29,11,599,"SF",0.379310344827586,-1.643041778,0.781225235,-0.861816543,0.730994086,5.307535782,"-2.95","-0.77","-3.72","-0.23",4.9,0.427,11,-0.4,0.1,-0.3,-0.024,-4.5,-1,-5.5,-0.5,1210,-3.915252271,-0.49466314,-4.409915411,-1.107499675,4.351794936,3.244295261,-3.576653012,0.576872119,-2.999780894,-0.075920123,-0.075920123,-4.025552216,-0.702526651,-4.728078867,-0.531669282,0.27,0.31,-0.03,0.31,0.37,-0.06
"203076","Anthony Davis","Anthony Davis","Anthony Davis",6583,"anthony-davis","davisan02","2015-16",22,"NOP","NO",61,61,2164,"C",1,0.745092437,0.92474534,1.669837778,6.388636279,-0.116997974,"0.10","1.82","1.92","7.03",25,0.559,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2,4434,0.78763478,2.507584915,3.295219695,-1.747042811,0.449625755,-1.297417057,0.307322345,2.280605087,2.587927432,5.925508444,5.925508444,0.80288781,2.101566082,2.904453892,0.531332751,1.24,0.49,0.75,-0.6,-0.24,-0.36
"201627","Anthony Morrow","Anthony Morrow","Anthony Morrow",3474,"anthony-morrow","morroan01","2015-16",30,"OKC","OKC",68,6,926,"SG",0.0882352941176471,-0.1733885,-2.149309852,-2.322698352,0.275804462,-2.985762485,"0.46","-3.05","-2.59","0.32",10.7,0.543,16.9,1.4,0.5,1.9,0.097,-0.1,-1,-1.1,0.2,1899,1.95313266,-3.353982914,-1.400850254,1.637077647,-1.999589452,-0.362511805,1.927127615,-3.289061702,-1.361934087,0.654244702,0.654244702,1.273775618,-3.578524066,-2.304748448,-0.229510107,-1.71,-2.39,0.68,0.27,-0.56,0.83
"201229","Anthony Tolliver","Anthony Tolliver","Anthony Tolliver",3276,"anthony-tolliver","tollian01","2015-16",30,"DET","DET",72,5,1341,"PF",0.0694444444444444,-0.959978004,0.491260843,-0.468717161,2.001509003,1.488368579,"0.00","-0.41","-0.41","2.25",10.2,0.543,12.4,1.5,1.3,2.8,0.1,-0.1,0.5,0.4,0.8,2684,0.32504749,-0.136924894,0.188122597,-0.828153049,0.456277214,-0.371875835,0.106916437,-0.022924909,0.083991528,1.930481181,1.930481181,0.30258744,-0.671612709,-0.369025269,-0.427031025,1.3,0.68,0.62,-0.04,0.24,-0.28
"203462","Archie Goodwin","Archie Goodwin","Archie Goodwin",2991281,"archie-goodwin","goodwar01","2015-16",21,"PHO","PHX",57,13,1114,"PG",0.228070175438596,-0.646356527,-2.222711799,-2.869068326,-0.103473012,-4.436670225,"-2.15","-4.12","-6.27","-2.31",11.1,0.498,23.2,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5,2341,-0.897198953,-2.815833764,-3.713032717,-0.291671667,-3.934573085,-4.226244752,-0.740038008,-3.175963766,-3.916001774,-0.667468431,-0.667468431,-0.874152234,-3.803191688,-4.677343922,0.701277515,-1.67,-1.45,-0.22,-1.4,-1.25,-0.16
"203382","Aron Baynes","Aron Baynes","Aron Baynes",2968439,"aron-baynes","baynear01","2015-16",29,"DET","DET",81,1,1233,"C",0.0123456790123457,-1.468407338,0.207795675,-1.260611663,1.168701347,-1.160655105,"-1.16","0.17","-0.99","1.65",17.8,0.563,18.5,2.4,1.7,4.1,0.158,-0.5,0.3,-0.2,0.6,2504,-1.535541843,0.76784712,-0.767694722,-2.367937107,-1.849070026,-4.217007133,-1.806623757,0.273876337,-1.532747419,0.76562554,0.76562554,-1.605075843,0.531598912,-1.073476931,-0.015257753,-1.71,-0.1,-1.6,-0.65,-0.23,-0.42
"201167","Arron Afflalo","Arron Afflalo","Arron Afflalo",3187,"arron-afflalo","afflaar01","2015-16",30,"NYK","NY",71,57,2371,"SG",0.802816901408451,-0.546577716,-2.082747265,-2.629324981,0.136340908,-3.41187046,"-0.67","-2.58","-3.25","-0.18",10.9,0.531,17.9,1.8,0.9,2.7,0.055,-1.3,-1.6,-2.9,-0.5,4648,-0.902059415,-2.108745951,-3.010805367,0.610708527,-3.333767098,-2.723058571,-0.625410261,-2.481338924,-3.106749185,-0.424460423,-0.424460423,-0.840530106,-2.375143951,-3.215674058,-1.606045594,-2.77,-2.9,0.13,-0.32,-0.39,0.07
"203085","Austin Rivers","Austin Rivers","Austin Rivers",6617,"austin-rivers","riverau01","2015-16",23,"LAC","LAC",67,7,1464,"SG",0.104477611940299,-2.672755132,-2.267328274,-4.940083406,-2.109387349,-4.776687825,"-1.58","-2.03","-3.61","-0.46",11.1,0.523,19.4,0.6,1.3,1.9,0.063,-2.2,-0.5,-2.7,-0.2,3044,-1.057513429,-0.396915938,-1.454429367,-5.750792905,-0.735722165,-6.48651507,-2.121498393,-0.532694475,-2.654192868,0.071433849,0.071433849,-1.927781633,-0.266608661,-2.194390294,-0.1742791,-3.04,-1.32,-1.72,-0.87,-0.19,-0.68
