FourFactorsRAPM

playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey
1627763,"Malcolm Brogdon",0.93,112,-0.11,326,1.05,66,0.39,182,-0.15,320,0.54,137,-2.43,518,-3.83,541,1.4,60,0.82,89,0.66,65,0.15,204,-0.22,354,-0.13,341,-0.09,328,-0.34,331,-0.17,313,-0.18,306,"2017-18",1610612749,"MIL","1627763_2017-18"
1627770,"Kay Felder",-0.63,382,0.09,237,-0.72,433,-0.38,358,-0.09,300,-0.29,349,-0.31,326,0.16,227,-0.47,376,-0.12,314,0.06,254,-0.18,350,0.09,239,0.01,272,0.1,215,-0.57,364,0.11,233,-0.68,414,"2017-18",0,"League","1627770_2017-18"
1627772,"Daniel Hamilton",-0.16,280,-0.06,304,-0.1,290,-0.33,342,0.13,221,-0.45,389,-0.05,262,-0.03,274,0.01,242,0.01,272,0.03,265,-0.04,295,-0.07,303,-0.11,336,0.04,252,-0.25,314,0.13,226,-0.39,352,"2017-18",1610612760,"SEA","1627772_2017-18"
1627783,"Pascal Siakam",1.85,45,1.11,41,0.74,96,2.38,15,0.59,124,1.79,14,-1.93,498,-0.21,335,-1.72,508,-0.17,326,0.13,222,-0.3,385,0.15,220,0.09,213,0.06,240,2.94,29,1.06,65,1.89,25,"2017-18",1610612761,"TOR","1627783_2017-18"
1627785,"Isaiah Whitehead",-0.2,296,-0.06,308,-0.14,301,0.54,160,0.96,69,-0.42,383,0.68,140,-0.26,347,0.94,90,-0.04,285,-0.12,332,0.07,234,-0.85,479,-0.19,371,-0.65,498,0.29,196,0.79,107,-0.5,375,"2017-18",1610612751,"BKN","1627785_2017-18"
1627786,"Troy Williams",-0.33,328,-0.84,472,0.51,128,-0.34,346,-0.64,430,0.3,181,-1.82,490,-1.61,500,-0.21,320,0.06,245,-0.27,398,0.33,149,-0.34,393,-0.03,281,-0.31,412,-0.54,360,-0.75,429,0.21,194,"2017-18",0,"League","1627786_2017-18"
1627788,"Furkan Korkmaz",-0.65,387,-0.55,421,-0.1,289,-1.6,491,-0.77,454,-0.83,462,-0.88,414,-1.15,462,0.27,161,0.42,154,0.19,200,0.23,176,0.14,223,-0.19,367,0.33,128,-1.35,449,-0.92,449,-0.43,364,"2017-18",1610612755,"PHI","1627788_2017-18"
1627789,"Timothe Luwawu-Cabarrot",-0.82,421,-0.43,388,-0.39,373,-0.33,344,0.5,136,-0.83,461,-0.56,369,-0.98,442,0.42,140,0.03,258,-0.07,314,0.1,217,-0.41,408,-0.25,397,-0.15,356,-1.12,427,-0.17,315,-0.95,454,"2017-18",1610612755,"PHI","1627789_2017-18"
1627812,"Yogi Ferrell",1.29,81,1.14,39,0.15,198,0.91,112,1.95,10,-1.04,485,-0.35,333,-0.44,374,0.08,209,-0.85,450,-0.37,424,-0.49,428,1.43,13,0.57,60,0.86,16,2.7,38,2.84,6,-0.14,294,"2017-18",1610612742,"DAL","1627812_2017-18"
1627816,"Alex Poythress",-0.82,422,-0.85,473,0.03,236,0.31,189,0.1,227,0.21,198,-1.57,472,-1.22,468,-0.36,352,-0.35,370,-0.67,478,0.31,150,0.28,171,-0.1,330,0.38,106,-0.13,295,-0.6,398,0.47,148,"2017-18",1610612754,"IND","1627816_2017-18"
203900,"Markel Brown",-0.08,258,-0.12,327,0.04,234,-0.07,270,0.06,239,-0.13,298,-0.22,301,-0.06,282,-0.16,303,-0.51,402,-0.32,410,-0.19,353,-0.11,315,-0.3,412,0.19,168,-0.43,345,-0.28,334,-0.15,297,"2017-18",1610612745,"HOU","203900_2017-18"
202710,"Jimmy Butler",3.27,9,1.24,31,2.04,18,1.75,39,1.43,25,0.32,176,2.92,20,0.61,140,2.31,25,0.6,122,-0.47,446,1.07,40,1.21,25,1.13,13,0.08,226,4.29,7,2.45,11,1.84,28,"2017-18",1610612750,"MIN","202710_2017-18"
202711,"Bojan Bogdanovic",-0.54,371,0.06,244,-0.6,410,1.35,77,1.55,22,-0.2,326,1.29,88,1.57,45,-0.27,332,-0.69,430,-0.21,364,-0.48,426,-0.74,467,-0.81,512,0.07,233,-0.03,272,0.8,106,-0.83,431,"2017-18",1610612754,"IND","202711_2017-18"
1627817,"Tim Quarterman",-0.24,303,0.01,265,-0.25,342,-0.41,365,0.14,215,-0.55,410,0.04,247,-0.23,338,0.27,165,0.15,215,0.06,253,0.09,222,-0.44,415,-0.09,319,-0.35,430,-0.29,327,0.13,228,-0.42,363,"2017-18",1610612745,"HOU","1627817_2017-18"
1627819,"Isaiah Taylor",-0.45,358,0.08,239,-0.53,404,1.55,55,0.64,116,0.91,72,2.39,31,0.28,199,2.11,27,0.42,153,0.51,88,-0.08,311,-0.7,460,-0.33,417,-0.37,436,1.52,79,0.66,134,0.86,101,"2017-18",1610612737,"ATL","1627819_2017-18"
1627820,"Tyrone Wallace",-0.65,385,-0.88,476,0.24,174,1.62,44,1.36,30,0.26,188,1.5,76,-1,446,2.5,21,-1.26,489,-1.23,521,-0.03,281,-0.57,440,-0.15,350,-0.42,453,0.58,154,0.56,148,0.03,247,"2017-18",1610612746,"LAC","1627820_2017-18"
1627821,"James Webb III",0.23,185,0.02,262,0.21,181,-0.1,276,0.32,181,-0.43,385,-1,432,-0.63,406,-0.37,356,0.5,135,0.22,185,0.28,157,-0.1,312,-0.34,419,0.24,154,-0.46,351,-0.23,329,-0.23,322,"2017-18",1610612751,"BKN","1627821_2017-18"
1627823,"Juancho Hernangomez",0.61,138,0.43,139,0.19,188,-1.03,446,-0.48,396,-0.55,409,-0.38,338,0.41,174,-0.79,437,1.29,50,-0.23,380,1.52,15,0.02,268,0.45,84,-0.43,457,-0.77,392,-0.35,350,-0.42,361,"2017-18",1610612743,"DEN","1627823_2017-18"
203930,"Sean Kilpatrick",-1.34,476,-0.86,474,-0.48,389,-2.24,522,-1.77,529,-0.48,396,1.52,74,1.47,56,0.06,219,0.73,103,0.65,70,0.09,221,0.02,269,0.03,247,-0.02,289,-1.97,493,-1.25,488,-0.72,417,"2017-18",0,"League","203930_2017-18"
203932,"Aaron Gordon",0.14,214,-0.03,285,0.18,189,0.81,126,0.83,82,-0.02,263,1.1,99,1.48,55,-0.38,360,0.95,73,0.49,92,0.46,120,0.23,182,-0.05,303,0.28,143,1.17,102,0.98,75,0.19,197,"2017-18",1610612753,"ORL","203932_2017-18"
203933,"T.J. Warren",-1.18,466,-1.46,522,0.28,158,-0.56,381,-0.02,272,-0.54,405,-1.63,478,-1.61,501,-0.02,248,0.13,220,-0.77,488,0.91,54,-0.57,441,-0.68,494,0.11,207,-1.14,430,-1.22,484,0.07,231,"2017-18",1610612756,"PHX","203933_2017-18"
203935,"Marcus Smart",1.94,41,1.15,36,0.79,89,0.7,139,1.08,59,-0.38,375,-1.24,448,-0.93,440,-0.31,340,-0.34,365,-0.12,331,-0.22,364,1.09,31,0.98,21,0.11,203,1.73,67,1.79,27,-0.06,271,"2017-18",1610612738,"BOS","203935_2017-18"
1627824,"Guerschon Yabusele",0.01,238,-0.03,282,0.02,238,-0.26,324,-0.5,399,0.24,193,-1.1,439,-1.45,488,0.35,149,1.43,40,0.45,101,0.98,48,0.17,210,0.06,231,0.11,202,0.08,247,-0.25,331,0.33,176,"2017-18",1610612738,"BOS","1627824_2017-18"
1627826,"Ivica Zubac",-0.08,259,1.01,53,-1.09,487,1.22,86,1.96,9,-0.74,444,-0.35,334,0.84,112,-1.2,477,1.29,49,1.03,29,0.27,164,-0.47,423,-0.04,296,-0.42,454,0.87,124,1.81,26,-0.94,453,"2017-18",1610612747,"LAL","1627826_2017-18"
1627827,"Dorian Finney-Smith",-0.18,293,0.43,138,-0.61,413,-0.83,422,0.11,225,-0.94,476,-1.25,451,0.04,250,-1.29,488,0.78,97,-0.27,397,1.05,42,0.82,60,0.39,100,0.43,90,-0.27,320,0.52,156,-0.79,426,"2017-18",1610612742,"DAL","1627827_2017-18"
1627832,"Fred VanVleet",2.77,21,1.06,47,1.71,31,0.6,149,0.92,72,-0.32,359,-0.46,352,-0.73,416,0.27,164,0.47,143,0.06,256,0.41,137,1.51,12,0.56,61,0.95,12,3.2,23,1.49,43,1.72,31,"2017-18",1610612761,"TOR","1627832_2017-18"
1627834,"Georgios Papagiannis",-0.16,281,-0.14,331,-0.02,263,-0.53,378,-1.05,490,0.52,141,-0.2,299,0.42,171,-0.62,405,0.12,226,-0.15,346,0.27,162,0.35,159,0.03,249,0.32,131,0.21,214,-0.52,387,0.73,116,"2017-18",1610612758,"SAC","1627834_2017-18"
1627835,"Paul Zipser",-2.84,535,-0.9,480,-1.95,535,-1.34,470,-0.57,416,-0.77,449,-0.76,401,1.27,67,-2.03,522,-2.26,536,-1.6,531,-0.66,458,-0.07,304,0.08,223,-0.15,353,-2.86,522,-0.96,454,-1.9,519,"2017-18",1610612741,"CHI","1627835_2017-18"
1627846,"Abdel Nader",-0.53,366,0.6,108,-1.13,492,-1.72,500,-0.9,476,-0.82,459,-0.56,368,-0.9,436,0.33,151,0.47,142,0.55,80,-0.08,310,-1.07,498,-0.46,450,-0.61,495,-2.1,500,-1,463,-1.09,469,"2017-18",1610612738,"BOS","1627846_2017-18"
1627850,"Marshall Plumlee",-0.03,242,0.35,158,-0.38,369,-0.2,307,0.49,141,-0.69,436,0.72,136,0.22,213,0.5,128,0.44,148,0.36,131,0.08,229,-0.11,316,0.26,147,-0.37,434,0.14,226,0.66,133,-0.52,384,"2017-18",1610612749,"MIL","1627850_2017-18"
1627851,"Mindaugas Kuzminskas",-0.06,254,0.07,242,-0.13,299,-0.04,266,0.11,226,-0.15,305,0.01,254,0.03,256,-0.04,256,0.01,274,0.02,271,-0.03,284,-0.05,295,-0.03,286,-0.02,292,-0.03,273,0.1,239,-0.13,291,"2017-18",1610612752,"NYK","1627851_2017-18"
1627852,"Nicolas Brussino",0.24,182,0.1,232,0.14,201,0.5,166,0.35,174,0.14,214,-0.09,275,0.04,253,-0.13,296,0.32,176,0.13,223,0.18,191,0.03,265,0.01,274,0.04,255,0.45,175,0.31,194,0.14,211,"2017-18",1610612737,"ATL","1627852_2017-18"
1627853,"Ryan Arcidiacono",0.16,210,0.49,127,-0.32,357,-0.29,333,-0.09,301,-0.2,324,0.5,162,1.01,94,-0.51,384,-0.27,352,0.4,121,-0.67,461,0.44,127,0.46,82,-0.03,297,0.05,253,0.46,165,-0.41,357,"2017-18",1610612741,"CHI","1627853_2017-18"
1627854,"Bryn Forbes",0.65,136,-0.34,371,1,72,0.15,229,-0.48,395,0.63,119,0.01,252,-0.23,339,0.24,172,-0.11,308,-0.12,333,0.01,266,0.33,163,0.09,215,0.25,150,0.86,125,-0.21,325,1.07,79,"2017-18",1610612759,"SAS","1627854_2017-18"
1627855,"Okaro White",-0.18,292,-0.02,273,-0.16,311,0.44,175,0.09,234,0.36,168,0.33,195,0.2,217,0.12,197,-0.17,328,-0.04,302,-0.14,336,-0.7,462,-0.25,394,-0.45,463,0.01,267,0.17,219,-0.18,308,"2017-18",1610612748,"MIA","1627855_2017-18"
1627856,"Matt Costello",0.01,232,0.02,263,0.01,257,0.53,161,-0.14,314,0.67,111,-0.45,347,-0.38,362,-0.07,272,-0.24,345,-0.2,362,-0.04,289,0.18,200,0.22,159,-0.04,302,0.38,188,0.01,274,0.39,161,"2017-18",1610612759,"SAS","1627856_2017-18"
1627858,"Kyle Collinsworth",0.01,235,-0.59,428,0.59,119,-1.68,497,-0.82,460,-0.86,466,0.46,172,0.31,192,0.15,190,1.27,51,0.29,160,0.98,47,0.71,81,-0.15,352,0.86,17,-0.43,347,-0.44,372,0.01,249,"2017-18",1610612742,"DAL","1627858_2017-18"
1627875,"Marcus Georges-Hunt",0.18,205,0.03,258,0.14,199,-1.22,464,-0.86,468,-0.37,369,1.17,95,-0.45,377,1.62,45,-1.13,480,-1.3,524,0.17,201,1.4,14,0.68,46,0.72,30,-0.1,286,-0.54,394,0.44,153,"2017-18",1610612750,"MIN","1627875_2017-18"
1627883,"Jalen Jones",-1.09,453,-1.09,498,0.01,247,-0.93,432,-1.47,519,0.54,139,-0.5,357,-0.1,298,-0.41,363,0.87,87,0.11,234,0.76,67,-0.62,448,-0.57,471,-0.05,306,-0.95,410,-1.49,503,0.54,137,"2017-18",0,"League","1627883_2017-18"
1627884,"Derrick Jones Jr.",-0.65,386,0.01,272,-0.63,415,-0.23,313,0.84,81,-1.07,489,-0.09,279,-0.28,354,0.19,184,1.44,38,0.43,107,1.01,46,-0.85,480,-0.64,490,-0.21,378,-0.34,332,0.68,131,-1.02,462,"2017-18",0,"League","1627884_2017-18"
1627885,"Shaquille Harrison",1.6,55,1.44,22,0.16,193,1.97,28,0.33,179,1.64,19,0.05,244,-0.05,280,0.1,201,-0.03,280,-0.1,323,0.06,237,0.59,99,0.79,36,-0.19,370,2.19,47,0.96,78,1.23,67,"2017-18",1610612756,"PHX","1627885_2017-18"
1627936,"Alex Caruso",0.26,180,0.29,172,-0.03,265,-0.86,425,0.1,230,-0.96,477,0.3,197,-0.06,285,0.37,147,-0.06,293,0.2,195,-0.26,376,0.7,84,0.66,50,0.04,254,-0.12,290,0.9,85,-1.02,461,"2017-18",1610612747,"LAL","1627936_2017-18"
1627982,"Josh Gray",-0.54,370,0.03,257,-0.57,408,-1.62,492,-0.7,442,-0.92,471,0.13,231,0.11,238,0.02,233,0.02,260,0.4,119,-0.38,399,0.06,252,0.05,233,0.01,278,-1.65,468,-0.59,396,-1.06,465,"2017-18",1610612756,"PHX","1627982_2017-18"
1627988,"Myke Henry",-1.1,455,-1.23,508,0.13,203,-0.67,405,-0.8,457,0.13,221,-0.58,372,-1.07,453,0.49,130,-0.67,428,-0.68,484,0.02,259,0.56,105,0.53,68,0.03,258,-0.39,339,-0.56,395,0.17,202,"2017-18",1610612763,"MEM","1627988_2017-18"
1628021,"David Nwaba",-1.66,503,-1.91,532,0.25,169,-0.96,440,-0.65,433,-0.31,355,2.92,21,0.89,104,2.02,30,1.67,28,0.25,171,1.42,18,-0.06,300,-0.16,357,0.1,212,-0.71,384,-1.13,476,0.42,156,"2017-18",1610612741,"CHI","1628021_2017-18"
1628035,"Alfonzo McKinnie",-0.45,353,-0.43,391,0.01,259,-0.06,268,-0.11,307,0.05,240,-0.82,408,-0.54,389,-0.28,334,-0.49,395,-0.4,434,-0.09,314,-0.2,347,-0.27,399,0.07,236,-0.5,353,-0.44,374,-0.05,269,"2017-18",1610612761,"TOR","1628035_2017-18"
1628365,"Markelle Fultz",-0.27,308,-0.04,288,-0.22,330,0.6,148,1.11,55,-0.51,399,-1.02,434,-0.39,367,-0.63,407,-0.1,302,-0.13,341,0.04,251,0.99,40,0.41,93,0.58,57,0.74,136,1.1,58,-0.35,344,"2017-18",1610612755,"PHI","1628365_2017-18"
1628366,"Lonzo Ball",0.76,125,1.47,21,-0.72,432,0.06,248,0.58,128,-0.52,402,0.72,137,1.38,61,-0.66,413,0.94,76,0.87,41,0.06,240,0.2,193,0.4,94,-0.2,372,0.6,151,1.73,31,-1.14,473,"2017-18",1610612747,"LAL","1628366_2017-18"
1628367,"Josh Jackson",-2.41,525,-0.73,453,-1.68,528,-0.65,399,0.62,121,-1.26,511,3.21,13,0.31,190,2.9,14,0.08,237,-0.08,320,0.16,202,-0.39,401,-0.2,374,-0.19,368,-2.9,524,-0.59,397,-2.31,532,"2017-18",1610612756,"PHX","1628367_2017-18"
203937,"Kyle Anderson",0.42,160,0.95,60,-0.53,403,0.44,176,0.99,66,-0.55,408,0.53,155,1.15,79,-0.62,406,0.01,269,0.25,173,-0.25,372,0.43,128,0.3,137,0.14,189,1.01,116,1.57,38,-0.56,394,"2017-18",1610612759,"SAS","203937_2017-18"
1628368,"DeAaron Fox",-2.58,530,-0.77,462,-1.81,531,-0.96,441,-0.84,465,-0.11,295,-1.44,462,-0.55,391,-0.89,447,-2.25,535,-1.79,533,-0.45,419,0.3,168,-0.06,305,0.35,123,-2.51,511,-1.47,502,-1.04,464,"2017-18",1610612758,"SAC","1628368_2017-18"
1628369,"Jayson Tatum",1.87,44,1.22,34,0.65,111,1.46,65,0.71,102,0.76,94,2.04,42,1.56,46,0.47,134,-1.16,483,-0.24,386,-0.92,487,1.02,38,0.34,116,0.68,39,3.07,25,1.69,33,1.38,56,"2017-18",1610612738,"BOS","1628369_2017-18"
1628370,"Malik Monk",-3.48,540,-1.85,531,-1.63,522,-2.43,527,-1.36,515,-1.07,491,-2.7,526,-1.38,485,-1.31,491,-1.3,494,-0.5,453,-0.8,475,-0.46,420,-0.5,459,0.04,251,-4.33,539,-2.36,533,-1.97,521,"2017-18",1610612766,"CHA","1628370_2017-18"
1628371,"Jonathan Isaac",-1.75,512,0.47,132,-2.22,538,-0.6,389,0.64,114,-1.24,509,-0.7,391,0.61,137,-1.31,490,-0.96,465,0.23,179,-1.19,504,-0.39,403,0.3,136,-0.69,501,-1.7,475,0.92,82,-2.62,539,"2017-18",1610612753,"ORL","1628371_2017-18"
1628372,"Dennis Smith Jr.",-2.77,534,-1.3,513,-1.47,515,-1.39,474,-1.18,503,-0.22,331,0.76,130,0.67,129,0.09,206,-0.35,371,0.28,164,-0.64,452,-0.44,417,-0.44,442,0.01,280,-2.25,503,-1.28,490,-0.97,455,"2017-18",1610612742,"DAL","1628372_2017-18"
2403,"Nene",2.11,35,1.86,12,0.25,168,1.54,57,1,65,0.54,138,-0.17,295,-1.95,513,1.78,41,0.81,92,1.46,7,-0.65,455,0.86,56,0.93,23,-0.06,316,2.94,30,2,21,0.94,93,"2017-18",1610612745,"HOU","2403_2017-18"
2544,"LeBron James",1.56,62,-0.89,479,2.45,8,1.6,49,-1.24,507,2.85,2,0.46,169,1.21,74,-0.74,427,0.04,253,0.43,108,-0.39,403,-0.13,323,-0.62,484,0.49,73,2.07,50,-1.56,505,3.62,3,"2017-18",1610612739,"CLE","2544_2017-18"
2546,"Carmelo Anthony",1.26,82,-0.78,464,2.04,17,-1.73,502,-1.43,517,-0.3,354,1.44,79,0.51,155,0.94,91,2.39,11,0.32,146,2.07,3,-0.04,290,-0.59,478,0.55,63,0.81,131,-0.85,439,1.66,34,"2017-18",1610612760,"SEA","2546_2017-18"
2548,"Dwyane Wade",0.18,207,-0.11,322,0.28,155,-1.11,453,0.24,193,-1.35,519,2.38,32,-1.02,449,3.39,8,-0.46,388,-1.33,525,0.88,57,0.35,158,0.28,140,0.07,234,-1.02,417,0.13,227,-1.15,475,"2017-18",0,"League","2548_2017-18"
1628373,"Frank Ntilikina",-0.45,356,0.95,61,-1.4,513,-0.38,361,0.94,70,-1.31,517,-2.61,524,-3.39,534,0.78,103,0.43,149,0.54,83,-0.11,327,0.18,201,0.41,92,-0.23,387,-0.03,271,1.41,45,-1.44,499,"2017-18",1610612752,"NYK","1628373_2017-18"
1628374,"Lauri Markkanen",-1.79,514,-0.62,433,-1.18,498,-0.88,427,-0.3,358,-0.58,414,-1.17,443,-0.11,303,-1.07,467,0.65,114,1.08,25,-0.43,414,-1.28,522,-0.89,519,-0.38,441,-2.26,504,-0.99,461,-1.27,489,"2017-18",1610612741,"CHI","1628374_2017-18"
1628378,"Donovan Mitchell",2.43,27,1.5,19,0.92,76,1.96,29,0.88,78,1.08,53,0.62,146,0.39,177,0.23,175,0.43,152,0.37,130,0.06,245,0.5,116,0.21,165,0.29,141,3.27,20,2.06,18,1.2,73,"2017-18",1610612762,"UTA","1628378_2017-18"
1628379,"Luke Kennard",-0.02,241,-0.15,337,0.13,204,1.84,35,0.42,159,1.42,26,1.57,70,1.32,64,0.26,167,0.14,219,0.71,59,-0.57,442,0.06,251,-0.18,366,0.24,153,1.87,59,0.76,116,1.11,78,"2017-18",1610612765,"DET","1628379_2017-18"
1628380,"Zach Collins",-0.74,401,-0.71,447,-0.04,266,1.47,64,0.38,170,1.09,51,-2.35,516,-1.57,496,-0.78,436,0.39,161,0.33,139,0.06,244,-1.55,534,-1.21,536,-0.34,425,-0.13,293,-0.89,443,0.76,108,"2017-18",1610612757,"POR","1628380_2017-18"
1628381,"John Collins",0.01,234,0.88,78,-0.87,456,-0.27,326,0.6,123,-0.87,468,1.24,91,1.52,49,-0.27,333,0.31,177,-0.39,428,0.7,79,0.68,87,1,20,-0.32,418,-0.88,400,0.72,125,-1.6,505,"2017-18",1610612737,"ATL","1628381_2017-18"
1628382,"Justin Jackson",-0.6,379,0.34,159,-0.95,471,0.18,218,0.83,83,-0.65,426,0.05,245,2.29,20,-2.24,529,-0.6,417,0.66,66,-1.26,512,-0.07,302,-0.42,436,0.36,121,-0.56,363,0.71,126,-1.26,488,"2017-18",1610612758,"SAC","1628382_2017-18"
1628383,"Justin Patton",-0.07,257,-0.06,305,-0.02,260,0.16,223,0.04,250,0.12,224.5,-0.16,294,-0.15,319,-0.02,246,-0.09,299,-0.02,292,-0.07,303,0.05,257,0.03,246,0.02,271,0.11,235,0.04,254,0.07,234,"2017-18",1610612750,"MIN","1628383_2017-18"
1628384,"OG Anunoby",1.52,64,0.89,74,0.64,112,1.88,31,0.69,105,1.19,39,2.23,35,3.41,7,-1.18,476,0.95,72,0.77,50,0.18,192,-0.23,361,-0.09,320,-0.14,349,2.92,31,1.7,32,1.22,68,"2017-18",1610612761,"TOR","1628384_2017-18"
1628386,"Jarrett Allen",0.23,184,-0.14,335,0.38,143,1.35,76,0.8,86,0.55,135,0.51,159,1.26,68,-0.74,428,-0.22,339,-1.47,527,1.25,25,-1.25,520,-0.24,391,-1.01,528,0.06,250,0.28,200,-0.22,317,"2017-18",1610612751,"BKN","1628386_2017-18"
1628387,"Ike Anigbogu",-0.38,338,-0.43,387,0.04,233,-0.32,340,-0.22,336,-0.1,293,0.23,213,-0.09,296,0.32,152,-0.26,351,-0.5,452,0.24,174,-0.13,326,-0.15,349,0.02,269,-0.28,323,-0.42,367,0.14,212,"2017-18",1610612754,"IND","1628387_2017-18"
1628391,"D.J. Wilson",-0.42,345,-0.18,345,-0.24,337,-0.66,402,-0.62,425,-0.04,269,-1.11,440,-1.12,459,0.01,234,-0.15,319,0.01,282,-0.15,338,0.25,179,0.32,129,-0.07,318,-1.03,419,-0.51,384,-0.53,385,"2017-18",1610612749,"MIL","1628391_2017-18"
1628393,"Jawun Evans",-1.47,488,-0.17,339,-1.3,507,-0.68,409,0.01,263,-0.69,437,-0.65,382,-1.64,502,0.98,88,-0.96,466,-0.34,416,-0.63,451,1.22,24,0.94,22,0.27,146,-0.93,405,-0.14,306,-0.79,427,"2017-18",1610612746,"LAC","1628393_2017-18"
1628395,"Jordan Bell",2.29,31,0.79,87,1.5,35,3.26,6,1.04,62,2.23,7,-0.9,421,-0.72,415,-0.18,309,-0.83,446,-0.57,461,-0.26,375,0.06,249,0.14,194,-0.08,325,2.77,36,0.77,111,2,24,"2017-18",1610612744,"GSW","1628395_2017-18"
1628396,"Tony Bradley",0.18,201,0.23,188,-0.04,273,-0.99,444,-0.54,409,-0.46,391,0.27,201,0.15,229,0.12,195,0.09,233,0.11,236,0.01,272,0.63,95,0.25,150,0.39,104,-0.08,280,-0.04,281,-0.04,267,"2017-18",1610612762,"UTA","1628396_2017-18"
1628397,"Ivan Rabb",-1.08,450,-0.92,484,-0.16,309,-1.58,489,-1.71,526,0.13,218,-1.2,444,-0.6,397,-0.6,400,0.24,195,-0.25,390,0.5,114,-0.67,458,0.14,195,-0.8,513,-1.57,465,-1.72,515,0.16,206,"2017-18",1610612763,"MEM","1628397_2017-18"
1628398,"Kyle Kuzma",-0.81,418,-1.37,517,0.55,121,-0.28,332,-0.45,388,0.17,207,0.55,153,-0.31,357,0.86,98,-0.49,393,-1.08,512,0.59,96,-0.44,414,-0.2,377,-0.24,389,-0.4,340,-0.74,427,0.34,170,"2017-18",1610612747,"LAL","1628398_2017-18"
1628399,"Tyler Lydon",-0.06,251,-0.06,307,0.01,250,-0.14,286,-0.07,291,-0.07,284,0.05,246,0.02,258,0.02,230,-0.07,296,-0.11,328,0.04,249,0.01,275,-0.03,284,0.03,259,-0.13,292,-0.12,299,0.01,254,"2017-18",1610612743,"DEN","1628399_2017-18"
1628400,"Semi Ojeleye",-2,520,-0.36,376,-1.65,523,-1.49,481,-0.67,435,-0.82,460,-0.08,271,0.24,209,-0.31,342,-1.03,472,-0.54,460,-0.48,425,-0.18,343,0.13,198,-0.31,414,-3.1,528,-0.71,424,-2.38,536,"2017-18",1610612738,"BOS","1628400_2017-18"
1626150,"Andrew Harrison",-0.75,407,0.22,190,-0.97,474,-1.45,477,-0.31,364,-1.14,499,-1.93,497,-1.26,474,-0.66,414,1.51,34,0.99,33,0.52,106,-0.46,421,-0.58,475,0.12,201,-2.08,499,-0.96,455,-1.12,472,"2017-18",1610612763,"MEM","1626150_2017-18"
1626151,"Aaron Harrison",-1.59,501,-1.17,503,-0.42,378,-2.13,518,-1.02,488,-1.11,495,-0.66,383,-1.5,492,0.84,101,-0.32,358,-0.29,405,-0.03,280,0.37,153,-0.05,301,0.42,95,-1.69,474,-1.05,469,-0.64,406,"2017-18",1610612742,"DAL","1626151_2017-18"
1626153,"Delon Wright",0.91,114,0.42,140,0.49,129,0.93,111,0.45,153,0.48,148,-1.29,452,-1.22,469,-0.07,271,0.23,199,-0.52,454,0.75,72,0.36,156,0.64,52,-0.28,404,1.41,88,0.67,132,0.74,113,"2017-18",1610612761,"TOR","1626153_2017-18"
1626155,"Sam Dekker",1.23,85,0.05,249,1.19,54,1.1,96,0.92,73,0.18,204,-0.46,349,0.31,193,-0.76,433,0.65,115,0.21,193,0.44,126,0.39,147,0.2,168,0.19,170,0.98,117,0.47,163,0.5,143,"2017-18",1610612746,"LAC","1626155_2017-18"
1626159,"Justise Winslow",0.27,174,1.15,38,-0.88,459,-0.72,412,0.56,131,-1.28,512,0.24,210,0.13,233,0.11,200,0.68,110,1.15,21,-0.47,421,0.13,230,0.09,214,0.04,257,0.36,191,1.57,37,-1.21,482,"2017-18",1610612748,"MIA","1626159_2017-18"
1628401,"Derrick White",0.56,144,0.12,225,0.44,138,0.49,168,0.49,140,0.01,254,-0.26,314,-0.54,388,0.28,158,0.14,216,-0.16,349,0.31,152,0.58,102,0.62,54,-0.04,303,0.85,126,0.81,101,0.03,245,"2017-18",1610612759,"SAS","1628401_2017-18"
1628403,"Caleb Swanigan",-0.89,431,0.18,203,-1.07,484,-0.28,331,0.34,178,-0.62,421,-0.42,343,-0.39,365,-0.03,250,0.6,123,0.34,137,0.26,165,-0.13,325,0.48,80,-0.61,494,-0.05,274,0.76,118,-0.81,428,"2017-18",1610612757,"POR","1628403_2017-18"
1628404,"Josh Hart",-0.05,248,-0.72,451,0.67,110,0.01,261,-0.94,480,0.93,68,-1.8,489,-1.58,499,-0.21,318,0.88,83,-0.61,468,1.49,16,-0.15,331,0.01,261,-0.17,363,0.25,205,-0.81,432,1.06,81,"2017-18",1610612747,"LAL","1628404_2017-18"
